id,air,alarm,avg,bacnetConnRef,bacnetHis,bacnetPoint,bmsName,boiler,bypass,chilled,cmd,co2,connRef,cool,cooling,cur,curStatus,curVal,damper,delta,differential,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,feedback,flow,gas,gasMeterLoad,groupRef,heatWheel,heating,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,kind,lastSynced,lastTagged,leaving,navName,noTagMatch,objectId,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,pump,quantityID,return,run,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,tagTableRef,temp,tlName,tz,unit,utilityPoint,valve,volume,water,zone,mod
@p:ubcv:r:23d4d69c-b3621f59 Ponderosa East FC-311 PON_EAST_FC311_RT_SP,✓,"","",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),TL6,✓,PON_EAST_FC311_RT_SP,"","","","","",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),"","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","",@p:ubcv:r:25b104f7-fdfee907 Ponderosa East FC-311,✓,"","","","","","",@p:ubcv:r:25b104cc-a6b9bb85 Ponderosa East Floor 3,"","",✓,"","","",2020-05-12T15:50:56-07:00 Los_Angeles,"",337674,2019-01-18T05:35:41-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:50:45.926-07:00 Los_Angeles,2019-01-23T16:53:02.482-08:00 Los_Angeles,"",Zone Temp Effective Sp,"",AV7,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"",✓,"","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,✓,PON_EAST_FC311_RT_SP_TL,Los_Angeles,°C,"","","","",✓,2020-04-09T19:02:37.494Z UTC
@p:ubcv:r:23d4d70e-ce490c47 Ponderosa East FC-408 PON_EAST_FC408_RT_SP,✓,"","",@p:ubcv:r:23d12dc1-850b4d2b PondE PON_EAST_FC408_CP720208 (720208),TL6,✓,PON_EAST_FC408_RT_SP,"","","","","",@p:ubcv:r:23d12dc1-850b4d2b PondE PON_EAST_FC408_CP720208 (720208),"","","","","","","","",$equipRef $bmsName,"",✓,"","","","","","",@p:ubcv:r:25b10945-0af662b6 Ponderosa East FC-408,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T15:56:58-07:00 Los_Angeles,"",339531,2019-01-18T05:35:42-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:56:44.777-07:00 Los_Angeles,2019-01-23T16:52:53.118-08:00 Los_Angeles,"",Zone Temp Effective Sp,"",AV7,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"",✓,"","","",@p:ubcv:r:23e65d0f-9a7e5f45 .+_RT_SP(_AV)?(_TL)?,✓,PON_EAST_FC408_RT_SP_TL,Los_Angeles,°C,"","","","",✓,2020-04-09T19:02:37.589Z UTC
@p:ubcv:r:23d4d69c-fde0f704 Ponderosa East FC-311 PON_EAST_FC311_HCV,"","","",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),TL3,✓,PON_EAST_FC311_HCV,"","","",✓,"",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b104f7-fdfee907 Ponderosa East FC-311,✓,"","","","","","",@p:ubcv:r:25b104cc-a6b9bb85 Ponderosa East Floor 3,"",✓,✓,"","","",2020-05-12T15:50:56-07:00 Los_Angeles,"",337676,2019-01-18T05:35:41-08:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T15:50:47.01-07:00 Los_Angeles,2019-01-23T16:53:24.721-08:00 Los_Angeles,"",Heating Valve Cmd,"",AO4,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:2453b6df-d7db47fd .+_(P|\d+)?HCV(_AV|_TL)?,"",PON_EAST_FC311_HCV_TL,Los_Angeles,%,"",✓,"",✓,"",2020-04-09T19:02:37.495Z UTC
@p:ubcv:r:23d4d46a-1e02cf6d Ponderosa East B-1 PON_EAST_BLR_B1_HWST,"","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),TL127,✓,PON_EAST_BLR_B1_HWST,"","","","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b0fa14-828f33da Ponderosa East B-1,✓,"","","","","","",@p:ubcv:r:21dff50a-a633fb00 Ponderosa East Hydronic Systems,"","",✓,"","","",2020-05-12T15:53:27-07:00 Los_Angeles,"",27447,2019-07-31T12:33:01-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T15:55:19.154-07:00 Los_Angeles,2019-01-23T16:53:25.555-08:00 Los_Angeles,✓,Leaving Hot Water Temp,"",AI1101,"","","","",✓,"","","","","","","",✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0e-90aebcb3 .+_HWST(_AV)?(_\d+)?(_TL)?,✓,MV_PON_EAST_BLR_B1_HWST_POLL_TL,Los_Angeles,°C,"","","",✓,"",2020-04-09T19:02:37.182Z UTC
@p:ubcv:r:23d4d726-acd0f3b2 Ponderosa East FC-410 PON_EAST_FC410_FS_BV,"","","",@p:ubcv:r:23d12dc1-82647cc4 PondE PON_EAST_FC410_CP720210 (720210),TL15,✓,PON_EAST_FC410_FS_BV,"","","","","",@p:ubcv:r:23d12dc1-82647cc4 PondE PON_EAST_FC410_CP720210 (720210),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:25b10949-c369ed25 Ponderosa East FC-410,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T11:00:05-07:00 Los_Angeles,"",17926,2019-01-14T00:56:04-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:46:51.915-07:00 Los_Angeles,"","",PON_EAST_FC410_FS_BV,✓,BV4,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_FS_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:34.789Z UTC
@p:ubcv:r:23d4d592-9add470d Ponderosa East FC-208 PON_EAST_FC208_FC,"","","",@p:ubcv:r:23d12cc2-c2dcf562 PondE PON_EAST_FC208_CP720117 (720117),TL12,✓,PON_EAST_FC208_FC,"","","","","",@p:ubcv:r:23d12cc2-c2dcf562 PondE PON_EAST_FC208_CP720117 (720117),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:25b10389-da75008d Ponderosa East FC-208,✓,"","","","","","",@p:ubcv:r:25b102db-179a8a2d Ponderosa East Floor 2,"","",✓,"","","",2020-05-12T11:00:00-07:00 Los_Angeles,"",20089,2019-01-13T21:59:32-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:49:28.871-07:00 Los_Angeles,"","",PON_EAST_FC208_FC,✓,BO1,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_FC_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:54.089Z UTC
@p:ubcv:r:23d4d70e-025f70c6 Ponderosa East FC-408 PON_EAST_FC408_FC,"","","",@p:ubcv:r:23d12dc1-850b4d2b PondE PON_EAST_FC408_CP720208 (720208),TL12,✓,PON_EAST_FC408_FC,"","","","","",@p:ubcv:r:23d12dc1-850b4d2b PondE PON_EAST_FC408_CP720208 (720208),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:25b10945-0af662b6 Ponderosa East FC-408,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T11:00:02-07:00 Los_Angeles,"",13222,2019-01-14T00:56:01-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:56:44.008-07:00 Los_Angeles,"","",PON_EAST_FC408_FC,✓,BO1,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_FC_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:54.092Z UTC
@p:ubcv:r:23d4d75a-6dd6b5a6 Ponderosa East HRV-1 PON_EAST_HRV1_RAT,✓,"","",@p:ubcv:r:23d120cc-5ac0dc21 PondE PON_EAST_HRV1_DC01_CP720300 (720300),TL22,✓,PON_EAST_HRV1_RAT,"","","","","",@p:ubcv:r:23d120cc-5ac0dc21 PondE PON_EAST_HRV1_DC01_CP720300 (720300),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b0fc20-877e3363 Ponderosa East HRV-1,✓,"","","","","","",@p:ubcv:r:2203b248-7242dcea Ponderosa East Air Systems,"","",✓,"","","",2020-05-12T15:43:50-07:00 Los_Angeles,"",118720,2019-01-17T00:14:34-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:46:53.418-07:00 Los_Angeles,2019-01-23T16:52:54.384-08:00 Los_Angeles,"",Return Air Temp,"",AI102,"","","","",✓,"","","","","",✓,"",✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0f-3b2d274c .+_RAT(_TL)?,✓,PON_EAST_HRV1_RAT_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:37.634Z UTC
@p:ubcv:r:23d4d6ee-0938dfa4 Ponderosa East FC-405 PON_EAST_FC405_FC,"","","",@p:ubcv:r:23d12dc1-c4d7bcd8 PondE PON_EAST_FC405_CP720205 (720205),TL12,✓,PON_EAST_FC405_FC,"","","","","",@p:ubcv:r:23d12dc1-c4d7bcd8 PondE PON_EAST_FC405_CP720205 (720205),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:25b1095f-2c755366 Ponderosa East FC-405,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T11:00:02-07:00 Los_Angeles,"",27238,2019-01-14T01:06:46-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:56:43.573-07:00 Los_Angeles,"","",PON_EAST_FC405_FC,✓,BO1,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_FC_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:54.12Z UTC
@p:ubcv:r:23d4d753-66de1115 Ponderosa East FC-414 PON_EAST_FC414_CCV,"","","",@p:ubcv:r:23d12dc1-0dea4b5f PondE PON_EAST_FC414_CP720214 (720214),TL1,✓,PON_EAST_FC414_CCV,"","",✓,✓,"",@p:ubcv:r:23d12dc1-0dea4b5f PondE PON_EAST_FC414_CP720214 (720214),"",✓,"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b1095f-2ac558b6 Ponderosa East FC-414,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T15:50:52-07:00 Los_Angeles,"",339615,2019-01-18T05:36:03-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:51:12.505-07:00 Los_Angeles,2019-01-23T16:53:13.098-08:00 Los_Angeles,"",Cooling Valve Cmd,"",AO5,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0e-46fa10b2 .+_(\d+)?CCV(_TL)?,"",PON_EAST_FC414_CCV_TL,Los_Angeles,%,"",✓,"",✓,"",2020-04-09T19:02:37.627Z UTC
@p:ubcv:r:23d4d46b-b75399ed Ponderosa East Unsorted Points PON_EAST_DHWT3_4_RWT_BTU_TL_AV,"","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),TL621,✓,PON_EAST_DHWT3_4_RWT_BTU_TL_AV,"","","","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:23d12e3b-a975e4fc Ponderosa East Unsorted Points,✓,"","","","","","",@p:ubcv:r:23d12e3b-a4d3984b Ponderosa East Unsorted Points,"","",✓,"","","",2020-05-12T15:53:27-07:00 Los_Angeles,"",27447,2019-07-31T12:33:01-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:55:19.184-07:00 Los_Angeles,"","",PON_EAST_DHWT3_4_RWT_BTU_TL_AV,✓,AV621,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",MV_PON_EAST_DHWT3_4_RWT_BTU_W07_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:37.186Z UTC
@p:ubcv:r:23d4d504-1bf8502e Ponderosa East FC-109 PON_EAST_FC109_HCV,"","","",@p:ubcv:r:23d12cc2-555b81d1 PondE PON_EAST_FC109_CP720109 (720109),TL3,✓,PON_EAST_FC109_HCV,"","","",✓,"",@p:ubcv:r:23d12cc2-555b81d1 PondE PON_EAST_FC109_CP720109 (720109),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b10154-71c7e821 Ponderosa East FC-109,✓,"","","","","","",@p:ubcv:r:25b0ff04-bca0e2b7 Ponderosa East Floor 1,"",✓,✓,"","","",2020-05-12T15:52:57-07:00 Los_Angeles,"",337746,2019-01-18T05:27:24-08:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T15:54:19.403-07:00 Los_Angeles,2019-01-23T16:52:49.38-08:00 Los_Angeles,"",Heating Valve Cmd,"",AO4,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:2453b6df-d7db47fd .+_(P|\d+)?HCV(_AV|_TL)?,"",PON_EAST_FC109_HCV_TL,Los_Angeles,%,"",✓,"",✓,"",2020-04-09T19:02:37.372Z UTC
@p:ubcv:r:23d4d6ba-566e086c Ponderosa East MAU-1 P25 PON_EAST_MUA1_P25S_BV,"","","",@p:ubcv:r:23d120cc-f789c9b5 PondE POND_EAST_HRV2_MUA1_MUA2 (720200),TL68,✓,PON_EAST_MUA1_P25S_BV,"","","","","",@p:ubcv:r:23d120cc-f789c9b5 PondE POND_EAST_HRV2_MUA1_MUA2 (720200),"","","","","","","","",$equipRef $equipName $bmsName,"","","","","","","OFF,ON",P25,@p:ubcv:r:25b0fc86-a84230fc Ponderosa East MAU-1,✓,"","","","","","",@p:ubcv:r:2203b248-7242dcea Ponderosa East Air Systems,"","",✓,"","","",2020-05-11T20:57:13-07:00 Los_Angeles,"",1384,2019-01-13T12:19:28-08:00 Los_Angeles,ok,"",✓,"",Bool,2020-05-12T15:56:39.498-07:00 Los_Angeles,2019-01-23T16:52:56.235-08:00 Los_Angeles,"","Run ","",BV76,"","","","",✓,"","","",✓,"","",✓,✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0f-1634db40 .+_P\d+S(_BV)?(_\d+)?(_TL)?,"","",Los_Angeles,"","","","",✓,"",2020-05-12T11:03:27.2Z UTC
@p:ubcv:r:23d4d46b-98c3131a Ponderosa East Unsorted Points PON_EAST_SUPPLY_HW_MU_METER_TOTAL_AV,"","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),TL9001,✓,PON_EAST_SUPPLY_HW_MU_METER_TOTAL_AV,"","","","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:23d12e3b-a975e4fc Ponderosa East Unsorted Points,✓,"","","","","","",@p:ubcv:r:23d12e3b-a4d3984b Ponderosa East Unsorted Points,"","",✓,"","","",2020-05-12T15:53:27-07:00 Los_Angeles,"",26913,2019-08-01T23:33:19-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:55:19.188-07:00 Los_Angeles,"","",PON_EAST_SUPPLY_HW_MU_METER_TOTAL_AV,✓,AV9002,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_SUPPLY_HW_MU_METER_TOTAL_AV_POLL_TL,Los_Angeles,L,"","","","","",2020-04-09T19:02:37.187Z UTC
@p:ubcv:r:23d4d69c-54cf1e30 Ponderosa East FC-311 PON_EAST_FC311_CCV,"","","",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),TL1,✓,PON_EAST_FC311_CCV,"","",✓,✓,"",@p:ubcv:r:23d12cc2-5480c899 PondE PON_EAST_FC311_CP720130 (720130),"",✓,"","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b104f7-fdfee907 Ponderosa East FC-311,✓,"","","","","","",@p:ubcv:r:25b104cc-a6b9bb85 Ponderosa East Floor 3,"","",✓,"","","",2020-05-12T15:50:56-07:00 Los_Angeles,"",337677,2019-01-18T05:35:41-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:50:47.221-07:00 Los_Angeles,2019-01-23T16:53:26.754-08:00 Los_Angeles,"",Cooling Valve Cmd,"",AO5,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0e-46fa10b2 .+_(\d+)?CCV(_TL)?,"",PON_EAST_FC311_CCV_TL,Los_Angeles,%,"",✓,"",✓,"",2020-04-09T19:02:37.496Z UTC
@p:ubcv:r:23d4d46a-828e6927 Ponderosa East Unsorted Points PON_EAST_EF2_EFS_BV,"","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),TL200,✓,PON_EAST_EF2_EFS_BV,"","","","","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:23d12e3b-a975e4fc Ponderosa East Unsorted Points,✓,"","","","","","",@p:ubcv:r:23d12e3b-a4d3984b Ponderosa East Unsorted Points,"","",✓,"","","",2020-05-09T19:35:05-07:00 Los_Angeles,"",41,2019-02-22T13:27:51-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:55:18.184-07:00 Los_Angeles,"","",PON_EAST_EF2_EFS_BV,✓,BV120,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",MV_PON_EAST_EF2_EFS_BV_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:48:58.024Z UTC
@p:ubcv:r:23d4d46b-b81dea3b Ponderosa East Unsorted Points PON_EAST_EF12_EFC,✓,"","",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),TL95,✓,PON_EAST_EF12_EFC,"","","",✓,"",@p:ubcv:r:23d120cc-1e6ba3b7 PondE PON_EAST_MECHANICAL_RM1017A (720100),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:23d12e3b-a975e4fc Ponderosa East Unsorted Points,✓,✓,✓,"","","","",@p:ubcv:r:23d12e3b-a4d3984b Ponderosa East Unsorted Points,"","",✓,"","","",2020-05-12T11:00:00-07:00 Los_Angeles,"",603,2019-07-28T21:59:59-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:55:19.219-07:00 Los_Angeles,"","",Exhaust Fan Run Cmd,"",BO4202,"","","","",✓,"","","","","","",✓,"",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:245cddb1-fc491e66 .+_EFC(_\d+)?(_TL)?,"",PON_EAST_EF12_EFC_COV_TL,Los_Angeles,"","","","","","",2020-04-08T18:54:45.379Z UTC
@p:ubcv:r:23d4d61a-9c52bb23 Ponderosa East FC-305 PON_EAST_FC305_SAT,✓,"","",@p:ubcv:r:23d12cc2-8980eb20 PondE PON_EAST_FC305_CP720124 (720124),TL4,✓,PON_EAST_FC305_SAT,"","","","","",@p:ubcv:r:23d12cc2-8980eb20 PondE PON_EAST_FC305_CP720124 (720124),"","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:25b104f0-dbf26fac Ponderosa East FC-305,✓,"","","","","","",@p:ubcv:r:25b104cc-a6b9bb85 Ponderosa East Floor 3,"","",✓,"","","",2020-05-12T15:54:56-07:00 Los_Angeles,"",133724,2019-01-17T19:30:38-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:56:42.219-07:00 Los_Angeles,2019-01-23T16:52:55.178-08:00 Los_Angeles,"",Discharge Air Temp,"",AI3,"","","","",✓,"","","","","","","",✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,✓,PON_EAST_FC305_SAT_TL,Los_Angeles,°C,"","","","","",2020-04-09T19:02:37.456Z UTC
@p:ubcv:r:23d4d6ba-60084f05 Ponderosa East MAU-2 P26 PON_EAST_MUA2_P26S_BV,"","","",@p:ubcv:r:23d120cc-f789c9b5 PondE POND_EAST_HRV2_MUA1_MUA2 (720200),TL66,✓,PON_EAST_MUA2_P26S_BV,"","","","","",@p:ubcv:r:23d120cc-f789c9b5 PondE POND_EAST_HRV2_MUA1_MUA2 (720200),"","","","","","","","",$equipRef $equipName $bmsName,"","","","","","","OFF,ON",P26,@p:ubcv:r:25b0fc92-bde03350 Ponderosa East MAU-2,✓,"","","","","","",@p:ubcv:r:2203b248-7242dcea Ponderosa East Air Systems,"","",✓,"","","",2020-05-12T15:55:08-07:00 Los_Angeles,"",2676,2019-01-11T19:52:52-08:00 Los_Angeles,ok,"",✓,"",Bool,2020-05-12T15:56:39.58-07:00 Los_Angeles,2019-01-23T16:52:55.398-08:00 Los_Angeles,"","Run ","",BV38,"","","","",✓,"","","",✓,"","",✓,✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:23e65d0f-1634db40 .+_P\d+S(_BV)?(_\d+)?(_TL)?,"","",Los_Angeles,"","","","",✓,"",2020-05-12T11:03:27.197Z UTC
@p:ubcv:r:23d4d646-094ebeec Ponderosa East FC-307 PON_EAST_FC307_HCV,"","","",@p:ubcv:r:23d12cc2-8bcdd71c PondE *PON_EAST_FC307_CP720126 (720126),TL3,✓,PON_EAST_FC307_HCV,"","","",✓,"",@p:ubcv:r:23d12cc2-8bcdd71c PondE *PON_EAST_FC307_CP720126 (720126),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b104f3-e1c61512 Ponderosa East FC-307,✓,"","","","","","",@p:ubcv:r:25b104cc-a6b9bb85 Ponderosa East Floor 3,"",✓,✓,"","","",2020-05-12T15:56:49-07:00 Los_Angeles,"",337769,2019-01-18T05:28:04-08:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T15:56:44.088-07:00 Los_Angeles,2019-01-23T16:52:54.261-08:00 Los_Angeles,"",Heating Valve Cmd,"",AO4,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:2453b6df-d7db47fd .+_(P|\d+)?HCV(_AV|_TL)?,"",PON_EAST_FC307_HCV_TL,Los_Angeles,%,"",✓,"",✓,"",2020-04-09T19:02:37.47Z UTC
@p:ubcv:r:23d4d592-065220f7 Ponderosa East MAU-2 PON_EAST_MUA2_RM2000D_PB,"","","",@p:ubcv:r:23d12cc2-c2dcf562 PondE PON_EAST_FC208_CP720117 (720117),TL14,✓,PON_EAST_MUA2_RM2000D_PB,"","","","","",@p:ubcv:r:23d12cc2-c2dcf562 PondE PON_EAST_FC208_CP720117 (720117),"","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:25b0fc92-bde03350 Ponderosa East MAU-2,✓,"","","","","","",@p:ubcv:r:2203b248-7242dcea Ponderosa East Air Systems,"","",✓,"","","",2020-03-15T16:48:02-07:00 Los_Angeles,"",205,2019-02-01T14:06:51-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:49:29.021-07:00 Los_Angeles,"","",PON_EAST_MUA2_RM2000D_PB,✓,BI6,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","",PON_EAST_MUA2_PB_TL,Los_Angeles,"","","","","","",2020-04-08T18:53:38.616Z UTC
@p:ubcv:r:23d4d536-323408ec Ponderosa East FC-203 PON_EAST_FC203_MODE,"","","",@p:ubcv:r:23d12cc2-bea14c10 PondE PON_EAST_FC203_CP720112 (720112),TL9,✓,PON_EAST_FC203_MODE,"","","","","",@p:ubcv:r:23d12cc2-bea14c10 PondE PON_EAST_FC203_CP720112 (720112),"","","","","","","","",$equipRef $bmsName,"","","","","","","OCCUPIED,OS,NSB_HTG,OVR,DAYSB_ON,DAYSB_OFF,UNOCCUPIED,PURGE","",@p:ubcv:r:25b10385-fb218bf6 Ponderosa East FC-203,✓,"","","","","","",@p:ubcv:r:25b102db-179a8a2d Ponderosa East Floor 2,"","",✓,"","","-1 enumNumberToStr(self, false)",2020-05-12T11:00:00-07:00 Los_Angeles,"",28202,2019-01-15T13:03:47-08:00 Los_Angeles,ok,"","","",Str,2020-05-12T15:46:52.085-07:00 Los_Angeles,"","",PON_EAST_FC203_MODE,✓,MSV1,"","","","",✓,"","","","","","","","",@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","","","","",Los_Angeles,"","","","","","",2020-04-08T18:52:25.452Z UTC
@p:ubcv:r:23d4d6e3-99865524 Ponderosa East FC-404 PON_EAST_FC404_RT_AV,✓,"","",@p:ubcv:r:23d12dc1-8aec5ce2 PondE PON_EAST_FC404_CP720204 (720204),TL5,✓,PON_EAST_FC404_RT_AV,"","","","","",@p:ubcv:r:23d12dc1-8aec5ce2 PondE PON_EAST_FC404_CP720204 (720204),"","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:25b10942-3986a870 Ponderosa East FC-404,✓,"","","","","","",@p:ubcv:r:25b1090f-b5ad2446 Ponderosa East Floor 4,"","",✓,"","","",2020-05-12T15:52:58-07:00 Los_Angeles,"",339786,2019-01-18T05:38:21-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:53:29.892-07:00 Los_Angeles,2019-01-23T16:53:02.649-08:00 Los_Angeles,"",Zone Temp,"",AV10,"","","","",✓,"","","","","","","",✓,@p:ubcv:r:20a65d1f-a0c744e1 Ponderosa East,"","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,PON_EAST_FC404_RT_TL,Los_Angeles,°C,"","","","",✓,2020-04-09T19:02:37.563Z UTC
