,uniqueId,min,max,mean,std,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
90,Elec Submeters LEED-ATS-DCB Utilities ATS-DCB_EnergyPosSumNR ATS-DCB_EnergyPosSumNR,0.0945703232789279,0.09465598976342314,0.09461305854812667,0.2979856818366469,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9706846374482758e-06,-0.00017132255917293307,2.594469898187077e-06,1.0934082844197752e-05,2.594469898187077e-06,-6.410252230408182e-05,7.187967177680289e-06,1.9706846374482758e-06,8.36762234992984e-07,2.843434389446658e-06,0.0,0.00012779196448215377,1.2080781969142692e-06,0.0,0.0001186916284260304,0.10942497289310131,7.187967177680289e-06,3.2701876747724606e-06,7.187967177680289e-06,8.990128168871958e-07,2.843434389446658e-06,5.147871323377275e-05,7.09731597378398e-05,-0.0001271184663953595,-0.00017373360102827503,-0.00018696651262689628,8.990128168871958e-07,0.0,0.0,2.843434389446658e-06,1.9706846374482758e-06,0.0,2.594469898187077e-06,8.990128168871958e-07,9.903212335422088e-07,-1.3108602448918101e-05,9.7897216070487e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9706846374482758e-06,0.0,-5.732291444380078e-06,-3.5978643101718556e-06,1.9706846374482758e-06,1.9706846374482758e-06,1.9706846374482758e-06,0.0,7.050813761071977e-06,1.9706846374482758e-06,-1.598864543264125e-05,0.0,-6.436973971603155e-06
91,Elec Submeters LEED-ATS-S1 Utilities ATS-S1_EnergyPosSum ATS-S1_EnergyPosSum,0.21890155663608468,0.2189334551112207,0.21891694439807202,0.27971562487937696,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6660479586175642e-06,-0.00016788449334018224,2.895578372678805e-06,1.0047371267419318e-05,2.895578372678805e-06,1.870591133055941e-05,6.529739797976729e-06,1.6660479586175642e-06,9.193225725339467e-07,1.6305920191505597e-06,0.0,0.00011789835821689071,1.203827021294614e-06,0.0,0.0001299744121350191,0.1025710686313555,6.529739797976729e-06,4.244929366955902e-06,6.529739797976729e-06,1.1849959511266758e-06,1.6305920191505597e-06,5.207702041360978e-05,6.602440091023902e-05,-0.00011684871051358382,-0.00015405430671333714,-0.00010687848867894242,1.1849959511266758e-06,0.0,0.0,1.6305920191505597e-06,1.6660479586175642e-06,0.0,2.895578372678805e-06,1.1849959511266758e-06,1.0103497806902866e-06,-1.0302121956986902e-05,9.709431718287706e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.6660479586175642e-06,0.0,-3.957921452937328e-06,-1.135978255974939e-06,1.6660479586175642e-06,1.6660479586175642e-06,1.6660479586175642e-06,0.0,8.4597643185472e-06,1.6660479586175642e-06,-1.540839447705437e-05,0.0,-5.353227876029528e-06
92,Elec Submeters LEED-ATS-S1 Utilities ATS-S1_EnergyPosSumNR ATS-S1_EnergyPosSumNR,0.21890158044048033,0.2189335265026346,0.21891703414682667,0.2796760396324686,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667599901994719e-06,-0.00016773066534612061,2.9153799710764036e-06,1.0053868627309073e-05,2.9153799710764036e-06,1.8458827404726553e-05,6.53039456006231e-06,1.667599901994719e-06,9.198995178197103e-07,1.630959359104123e-06,0.0,0.00011782466267271235,1.2042192827488003e-06,0.0,0.00012994489558805188,0.10259788739257793,6.53039456006231e-06,4.233293098463564e-06,6.53039456006231e-06,1.1840257268774492e-06,1.630959359104123e-06,5.1913495684146556e-05,6.577522834867192e-05,-0.00011713279179773773,-0.0001545000813600292,-0.00010716285379379611,1.1840257268774492e-06,0.0,0.0,1.630959359104123e-06,1.667599901994719e-06,0.0,2.9153799710764036e-06,1.1840257268774492e-06,1.0104376391187076e-06,-1.0227998210591116e-05,9.698628266680641e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.667599901994719e-06,0.0,-4.04114611175016e-06,-1.1610975139899674e-06,1.667599901994719e-06,1.667599901994719e-06,1.667599901994719e-06,0.0,8.53461331980167e-06,1.667599901994719e-06,-1.5399278292974846e-05,0.0,-5.356310443500528e-06
93,Elec Submeters LEED-ATS-S3 Utilities ATS-S3_EnergyPosSum ATS-S3_EnergyPosSum,0.47546033416420197,0.4755026550466829,0.4754808564230384,0.4810061843912793,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114173388982525e-06,-0.00027259127565711474,4.14073551173035e-06,1.773309664504734e-05,4.14073551173035e-06,-0.00012533540762759348,1.1793549491273984e-05,3.114173388982525e-06,1.344788750867222e-06,5.207912805186942e-06,0.0,0.00020562006705773006,1.960662796932986e-06,0.0,0.0001837599224031629,0.1761853131221279,1.1793549491273984e-05,4.740325604609448e-06,1.1793549491273984e-05,1.266346633030477e-06,5.207912805186942e-06,7.977785872761429e-05,0.00011274724444202509,-0.00020208733757423424,-0.0002767779394278117,-0.00031894130069561066,1.266346633030477e-06,0.0,0.0,5.207912805186942e-06,3.114173388982525e-06,0.0,4.14073551173035e-06,1.266346633030477e-06,1.6165357099587703e-06,-2.183181289444781e-05,1.55249695705085e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.114173388982525e-06,0.0,-9.720941307273794e-06,-6.546679692915253e-06,3.114173388982525e-06,3.114173388982525e-06,3.114173388982525e-06,0.0,1.0543655426007046e-05,3.114173388982525e-06,-2.5846611825555022e-05,0.0,-1.0229571377619597e-05
94,Elec Submeters LEED-ATS-S3 Utilities ATS-S3_EnergyPosSumNR ATS-S3_EnergyPosSumNR,0.47546033416420197,0.4755026550466829,0.4754808544396405,0.48101124339603807,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113400997292578e-06,-0.0002725764291699269,4.1408418290362e-06,1.7734805614946396e-05,4.1408418290362e-06,-0.00012542714028232528,1.1791715699239898e-05,3.113400997292578e-06,1.3460522287756745e-06,5.2082537218246144e-06,0.0,0.0002055579543537203,1.961833059748886e-06,0.0,0.00018378092703590353,0.17619577839061312,1.1791715699239898e-05,4.741195536722384e-06,1.1791715699239898e-05,1.2663815789851242e-06,5.2082537218246144e-06,7.977464726366535e-05,0.00011274519427153795,-0.0002021014654383972,-0.00027680073722155735,-0.0003189662405658914,1.2663815789851242e-06,0.0,0.0,5.2082537218246144e-06,3.113400997292578e-06,0.0,4.1408418290362e-06,1.2663815789851242e-06,1.618516370998858e-06,-2.183435702213593e-05,1.5530241816129294e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.113400997292578e-06,0.0,-9.711480867974531e-06,-6.552332524171619e-06,3.113400997292578e-06,3.113400997292578e-06,3.113400997292578e-06,0.0,1.0543206736627114e-05,3.113400997292578e-06,-2.5845850111083996e-05,0.0,-1.0227546576065607e-05
95,Elec Submeters LEED-CH-1 Utilities CH-1_EnergyPosSum CH-1_EnergyPosSum,0.16092301115702504,0.16090777514369903,0.1609144564277224,0.10409665184123534,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.160981841010205e-07,-6.476326129521094e-05,1.2690989733103986e-06,3.478559044714211e-06,1.2690989733103986e-06,3.319587168730816e-05,2.331100597564196e-06,5.160981841010205e-07,3.5521632744467863e-07,3.149040061654348e-07,0.0,3.913583582936567e-05,4.401781236047509e-07,0.0,5.389861224036196e-05,0.03825233306697653,2.331100597564196e-06,1.9311130409230778e-06,2.331100597564196e-06,5.349156169391598e-07,3.149040061654348e-07,1.9171741024223906e-05,2.131386735156036e-05,-4.0768486668959716e-05,-5.102635220978077e-05,-1.2067864985889149e-05,5.349156169391598e-07,0.0,0.0,3.149040061654348e-07,5.160981841010205e-07,0.0,1.2690989733103986e-06,5.349156169391598e-07,2.888627414505715e-07,-2.692128809237769e-06,3.5655470645062585e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.160981841010205e-07,0.0,-7.875921033116427e-07,3.573863136953205e-07,5.160981841010205e-07,5.160981841010205e-07,5.160981841010205e-07,0.0,3.5160047333987573e-06,5.160981841010205e-07,-5.901983696428238e-06,0.0,-1.6261551389670858e-06
96,Elec Submeters LEED-CH-1 Utilities CH-1_EnergyPosSumNR CH-1_EnergyPosSumNR,0.16092301115702504,0.16090777514369903,0.1609144564277224,0.1040941811802949,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.161679557627664e-07,-6.477209519259847e-05,1.2735987777534484e-06,3.4776787100266475e-06,1.2735987777534484e-06,3.321017453141308e-05,2.3313459252439972e-06,5.161679557627664e-07,3.5421948581110085e-07,3.143933159598292e-07,0.0,3.912388484785842e-05,4.3925237592208436e-07,0.0,5.3883196136452896e-05,0.03825254657671628,2.3313459252439972e-06,1.93101101570392e-06,2.3313459252439972e-06,5.357071786693051e-07,3.143933159598292e-07,1.916246675391505e-05,2.130585894445376e-05,-4.076520540796817e-05,-5.10201462481276e-05,-1.2077123045791343e-05,5.357071786693051e-07,0.0,0.0,3.143933159598292e-07,5.161679557627664e-07,0.0,1.2735987777534484e-06,5.357071786693051e-07,2.853445652711475e-07,-2.6933140624362348e-06,3.5588114581294914e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.161679557627664e-07,0.0,-7.850861377610206e-07,3.5719320406501006e-07,5.161679557627664e-07,5.161679557627664e-07,5.161679557627664e-07,0.0,3.5092322201391245e-06,5.161679557627664e-07,-5.9017691186283654e-06,0.0,-1.6259224801170398e-06
97,Elec Submeters LEED-CH-2 Utilities CH-2_EnergyPosSum CH-2_EnergyPosSum,0.05695991968206468,0.057006966136196734,0.056983835638402994,0.1749445805406334,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1435255498393004e-06,-0.0001021676110497442,1.623619056473607e-06,6.529153679939236e-06,1.623619056473607e-06,-1.4884442019458987e-05,4.171131881290282e-06,1.1435255498393004e-06,5.609291242401113e-07,1.3162348581224884e-06,0.0,7.829224555000842e-05,7.593352466521837e-07,0.0,7.545228919399721e-05,0.06385270597664058,4.171131881290282e-06,2.2900606046851943e-06,4.171131881290282e-06,6.368330309708632e-07,1.3162348581224884e-06,3.2647919599456074e-05,4.436928604399036e-05,-7.563363023617209e-05,-0.00010248470129305716,-9.483454308251453e-05,6.368330309708632e-07,0.0,0.0,1.3162348581224884e-06,1.1435255498393004e-06,0.0,1.623619056473607e-06,6.368330309708632e-07,7.280576805938732e-07,-7.560284775772069e-06,6.104455842390898e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1435255498393004e-06,0.0,-3.1982069954430743e-06,-1.5094391794678741e-06,1.1435255498393004e-06,1.1435255498393004e-06,1.1435255498393004e-06,0.0,4.91314718551768e-06,1.1435255498393004e-06,-9.431683483569605e-06,0.0,-3.709715517827503e-06
98,Elec Submeters LEED-CH-2 Utilities CH-2_EnergyPosSumNR CH-2_EnergyPosSumNR,0.05695991968206468,0.05700700183190368,0.05698385138162377,0.17498975083104687,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1471589810962572e-06,-0.00010232922209099092,1.6289389149122321e-06,6.520317343097988e-06,1.6289389149122321e-06,-1.4724538051159711e-05,4.169594482803043e-06,1.1471589810962572e-06,5.604147183027863e-07,1.3076186769857017e-06,0.0,7.834732660444739e-05,7.588613836370282e-07,0.0,7.555626099309296e-05,0.06387865532446649,4.169594482803043e-06,2.2896165936826607e-06,4.169594482803043e-06,6.376713334779085e-07,1.3076186769857017e-06,3.265915199499746e-05,4.442594331685698e-05,-7.562624116284151e-05,-0.00010249669029324469,-9.47084821012292e-05,6.376713334779085e-07,0.0,0.0,1.3076186769857017e-06,1.1471589810962572e-06,0.0,1.6289389149122321e-06,6.376713334779085e-07,7.210142204034516e-07,-7.5418795279512135e-06,6.094238672527936e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1471589810962572e-06,0.0,-3.1862999154221202e-06,-1.5043272878787799e-06,1.1471589810962572e-06,1.1471589810962572e-06,1.1471589810962572e-06,0.0,4.874694203045265e-06,1.1471589810962572e-06,-9.432305092976853e-06,0.0,-3.725426694612817e-06
99,Elec Submeters LEED-CH-3 Utilities CH-3_EnergyPosSum CH-3_EnergyPosSum,0.1558014716258269,0.15579305628070725,0.15579828404308257,0.09229073497349603,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.383188860102276e-07,-4.764463669845992e-05,5.348856919402445e-07,3.6571897542552104e-06,5.348856919402445e-07,-6.0698335905101356e-05,2.3152084099310012e-06,7.383188860102276e-07,2.392491239506506e-07,1.3555928565261988e-06,0.0,4.3308862731682256e-05,3.8175940933986607e-07,0.0,2.6870295544259762e-05,0.03297146476326048,2.3152084099310012e-06,4.0769886570468773e-07,2.3152084099310012e-06,8.03283160923146e-08,1.3555928565261988e-06,1.4667076715044963e-05,2.4272638214185548e-05,-4.193217152888019e-05,-6.115339320415797e-05,-9.871334652017448e-05,8.03283160923146e-08,0.0,0.0,1.3555928565261988e-06,7.383188860102276e-07,0.0,5.348856919402445e-07,8.03283160923146e-08,4.138846494746458e-07,-5.55979072947049e-06,2.9530843366462274e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.383188860102276e-07,0.0,-2.7942057037267766e-06,-2.4033328048764342e-06,7.383188860102276e-07,7.383188860102276e-07,7.383188860102276e-07,0.0,1.4177780195397006e-06,7.383188860102276e-07,-4.573156599102702e-06,0.0,-2.4466763688185854e-06
100,Elec Submeters LEED-CH-3 Utilities CH-3_EnergyPosSumNR CH-3_EnergyPosSumNR,0.1558014716258269,0.1557930919764142,0.15579828751402888,0.09230455597776577,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396758563050429e-07,-4.773983758983421e-05,5.346271367638106e-07,3.6540426485877716e-06,5.346271367638106e-07,-6.07461704447488e-05,2.3163983000100146e-06,7.396758563050429e-07,2.3699338649047012e-07,1.354164797974812e-06,0.0,4.3428730305280095e-05,3.7992846573633763e-07,0.0,2.6827035459036436e-05,0.032974746014773404,2.3163983000100146e-06,4.0481119448537166e-07,2.3163983000100146e-06,7.931992947948781e-08,1.354164797974812e-06,1.469168407215874e-05,2.4326491600342743e-05,-4.188946963425444e-05,-6.108812230394054e-05,-9.89497124947082e-05,7.931992947948781e-08,0.0,0.0,1.354164797974812e-06,7.396758563050429e-07,0.0,5.346271367638106e-07,7.931992947948781e-08,4.116765783406926e-07,-5.544590912313135e-06,2.935899583121699e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.396758563050429e-07,0.0,-2.8038086992330607e-06,-2.4007126467455902e-06,7.396758563050429e-07,7.396758563050429e-07,7.396758563050429e-07,0.0,1.4024281528366282e-06,7.396758563050429e-07,-4.574923497048926e-06,0.0,-2.4480986179494065e-06
101,Elec Submeters LEED-CH-4 Utilities CH-4_EnergyPosSum CH-4_EnergyPosSum,0.00012650796095165022,0.00012646939007459452,0.00012648871747976425,0.0,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Elec Submeters LEED-CH-4 Utilities CH-4_EnergyPosSumNR CH-4_EnergyPosSumNR,0.00012650796095165022,0.00012646939007459452,0.00012648871747976425,0.0,0.16666666666666669,01_SPACE_COOLING,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Elec Submeters LEED-G1 Utilities G1_EnergyPosSum G1_EnergyPosSum,0.0,0.0,0.0,0.0,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Elec Submeters LEED-G1 Utilities G1_EnergyPosSumNR G1_EnergyPosSumNR,0.0,0.0,0.0,0.0,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Elec Submeters LEED-LV-DCA Utilities LV-DCA_EnergyPosSum LV-DCA_EnergyPosSum,0.18201819284264667,0.1821005543305318,0.1820593049199143,0.35807176925538275,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389379729782611e-06,-0.0002056803290506211,3.1693160515749395e-06,1.3198104340248618e-05,3.1693160515749395e-06,-7.834620319808554e-05,8.611662637454467e-06,2.389379729782611e-06,9.750575787061835e-07,3.347650672789869e-06,0.0,0.00015202354439662185,1.4209267633482635e-06,0.0,0.00014336569015485745,0.1319537352046113,8.611662637454467e-06,3.902349625665861e-06,8.611662637454467e-06,1.0142846527684492e-06,3.347650672789869e-06,6.0847503313902826e-05,8.359267097254983e-05,-0.00015374470491074567,-0.00021000029570473835,-0.00022715753346445912,1.0142846527684492e-06,0.0,0.0,3.347650672789869e-06,2.389379729782611e-06,0.0,3.1693160515749395e-06,1.0142846527684492e-06,1.1149679368413693e-06,-1.5627598944485772e-05,1.150627178213909e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.389379729782611e-06,0.0,-7.012283047662344e-06,-4.395995690629984e-06,2.389379729782611e-06,2.389379729782611e-06,2.389379729782611e-06,0.0,8.656769813517698e-06,2.389379729782611e-06,-1.9151648640312455e-05,0.0,-7.75319531460643e-06
106,Elec Submeters LEED-LV-DCA Utilities LV-DCA_EnergyPosSumNR LV-DCA_EnergyPosSumNR,0.1820184427888011,0.18210078040334246,0.18205953053142454,0.35802853302272825,0.16666666666666669,99_UNKNOWN,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3885597812539464e-06,-0.0002058064114146462,3.16950677727671e-06,1.3212938334831291e-05,3.16950677727671e-06,-7.857200877393203e-05,8.613304047773328e-06,2.3885597812539464e-06,9.690533045130627e-07,3.34129470063484e-06,0.0,0.0001519024264409169,1.4157958514358244e-06,0.0,0.00014324158655408485,0.1319650938851541,8.613304047773328e-06,3.8910097021588555e-06,8.613304047773328e-06,1.0194937446021753e-06,3.34129470063484e-06,6.0736999155783076e-05,8.343965427030357e-05,-0.00015360547570277553,-0.00020977146435901156,-0.000227442553154063,1.0194937446021753e-06,0.0,0.0,3.34129470063484e-06,2.3885597812539464e-06,0.0,3.16950677727671e-06,1.0194937446021753e-06,1.1023345955637358e-06,-1.561725285603479e-05,1.146199962115035e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.3885597812539464e-06,0.0,-7.042532982885136e-06,-4.40189570798899e-06,2.3885597812539464e-06,2.3885597812539464e-06,2.3885597812539464e-06,0.0,8.594629062641776e-06,2.3885597812539464e-06,-1.9160292641510033e-05,0.0,-7.758695911870913e-06
