,hour,date,max_6.0,max_12.0,max_11.0,max_14.0,std_6.0,mean_9.0,std_14.0,std_2.0,std_7.0,min_12.0,mean_13.0,std_13.0,min_2.0,std_0.0,min_8.0,mean_12.0,min_6.0,mean_11.0,std_5.0,std_10.0,max_13.0,mean_1.0,mean_3.0,min_11.0,min_5.0,std_12.0,std_9.0,max_10.0,min_3.0,std_8.0,min_13.0,std_1.0,max_3.0,max_4.0,max_8.0,max_1.0,min_14.0,std_11.0,mean_14.0,min_4.0,mean_8.0,mean_6.0,mean_7.0,std_4.0,mean_4.0,max_9.0,mean_0.0,mean_10.0,std_3.0,min_0.0,mean_5.0,max_5.0,max_7.0,max_2.0,min_9.0,max_0.0,min_10.0,min_7.0,mean_2.0,min_1.0,urate_0.0,urate_1.0,urate_2.0,urate_3.0,urate_4.0,urate_5.0,urate_6.0,urate_7.0,urate_8.0,urate_9.0,urate_10.0,urate_11.0,urate_12.0,urate_13.0,urate_14.0
1479,12,2020-06-01,7782.703125,502.1875,52422.910156,800.0,620.5539169695345,50.36827742222223,195.45140283688949,24910.048828029976,18353.383933351186,0.0,427.4849649215688,1887.8213784895404,-13.758977000000002,20669.53929568126,0.0,20.779538782608697,-85.0,599.7746060903727,22488.762559394578,83.36368374022163,16519.853516,21.39188337075845,1007.1173278940423,-80.562378,-15.819884999999998,70.99318124757066,148.7587771251428,250.286179,-150.739441,0.0,-422.0,4.637491445015597,254397.03125,327.669983,0.0,118.32000000000001,0.02,3936.6542924671867,102.65734047500003,-50.0,0.0,393.80242901593635,1400.9700820864323,29.605468167207768,25.274285405673734,725.0,2075.7652801035256,77.86268362814539,11108.027921303661,-90.154846,2058.373504011074,521607.0625,342119.5,553106.125,0.0,534878.5,6.83,-1.505581,1347.0756680996979,6.0,3.122525918944392,1.6548307184145334,2.5074925074925076,2.670814479638009,1.551155115511551,2.4707520891364902,1.233009708737864,1.562206572769953,0.5104640582347588,0.0944386149003148,2.5547619047619046,2.2219827586206895,0.38333333333333336,1.0526315789473684,0.1556420233463035
1480,13,2020-06-01,7782.703125,502.1875,54165.242188,800.0,620.5539169695344,50.37053845555556,195.45140283688949,24809.12783238671,18075.230344117026,0.0,427.4849649215688,1887.8213784895402,-13.894975999999998,21255.073129964916,0.0,21.428013369963388,-85.0,540.0076245638845,23978.949698468903,81.32578054585896,16519.853516,21.296538326315765,1059.795445116289,-80.925964,-15.819885,62.11827314015634,148.79223321764547,252.681717,-150.826996,0.0,-422.0,3.495084293466793,254905.078125,327.669983,0.0,57.157424999999996,0.02,3682.3606891069917,102.65734047500003,-50.0,0.0,393.80242901593635,1377.612309788,29.605468167207768,25.274285405673734,725.0,2075.6947528381015,74.50520724835057,11249.760704035803,-90.154846,2081.3779573678858,603056.3125,333095.375,548886.375,0.0,578928.9375,6.990000000000001,-1.719266,1344.047101510744,6.0,3.1611687087653157,1.6473988439306357,2.5184815184815186,2.6119909502262444,1.551155115511551,2.603064066852368,1.233009708737864,1.5528169014084507,0.5113739763421292,0.0944386149003148,2.526190476190476,2.564655172413793,0.5055555555555555,1.0467836257309941,0.1556420233463035
1481,14,2020-06-01,7782.703125,502.1875,53225.261719,800.0,620.5539169695346,50.38226055555554,195.4514028368895,25219.87035637724,18134.522568454646,0.0,427.4849649215688,1887.8213784895406,-13.946126999999999,21169.009686347086,0.0,19.822812733606554,-85.0,520.2691602241963,24618.597229683164,80.50605114930556,16519.853516,21.366690742278443,1104.7807347871114,-80.562378,-15.450287,65.4726733491256,148.73551269472304,247.92285200000003,-150.290588,0.0,-422.0,4.346792128402566,253877.828125,327.669983,0.0,140.228226,0.02,3634.1727787523987,102.65734047500003,-50.0,0.0,393.80242901593635,1361.8132836852933,29.605468167207782,25.274285405673734,725.0,2069.9846023629643,74.65304047250115,11251.43988680805,-90.312454,2203.468194915138,592830.6875,341004.75,548830.375,0.0,577621.8125,7.32176,-1.119582,1392.865803028512,6.0,3.170593779453346,1.6308835672997524,2.786213786213786,2.576923076923077,1.551155115511551,2.435933147632312,1.233009708737864,1.9284037558685445,0.5122838944494995,0.0944386149003148,2.4892857142857143,2.6163793103448274,0.45185185185185184,1.0467836257309941,0.1575875486381323
1482,15,2020-06-01,7782.703125,527.1875,54269.921875,800.0,620.5539169695347,50.33927759999998,195.45140283688949,25799.04599177979,17697.735596019935,0.0,427.4849649215688,1887.8213784895404,-14.121975,21155.388296729394,0.0,19.8178551291866,-85.0,531.5005389561979,24634.050152018408,81.2457076746731,16519.853516,21.692160992514946,1107.911362893385,-80.360535,-15.994995,72.22641273877053,148.7430371055108,271.545197,-1012.8826899999999,0.0,-422.0,6.281267636223264,251708.96875,327.669983,0.0,118.56238600000002,0.02,3664.6885826088146,102.65734047500003,-50.0,0.0,393.80242901593635,1350.7700921976157,29.605468167207768,25.274285405673734,725.0,2060.873736855716,75.94694636684142,11088.507647481334,-90.154846,2222.7302402300334,581559.0,322330.5625,552737.125,0.0,586906.625,7.321759999999999,-5.007945,1441.5035833292015,6.0,3.2073515551366634,1.6548307184145334,3.162837162837163,2.6153846153846154,1.551155115511551,2.3913649025069637,1.233009708737864,2.325117370892019,0.5113739763421292,0.0944386149003148,2.498809523809524,2.6379310344827585,0.387037037037037,1.0467836257309941,0.1556420233463035
1483,16,2020-06-01,7782.703125,527.1875,56517.335938,800.0,620.5539169695346,50.34290956666664,195.45140283688949,24851.675934060895,17890.553455444224,0.0,427.4849649215688,1887.8213784895404,-13.919962,21148.3882198789,0.0,21.592222108910892,-85.0,470.75734619763404,24979.533155651447,78.543738967727,16519.853516,21.89896045793929,1156.9767279140106,-80.562378,-15.819885,73.77678510534741,148.7060553615733,247.40621900000002,-551.768005,0.0,-422.0,6.949534237770147,244970.34375,327.669983,0.0,118.562386,0.02,3450.57421450416,102.65734047500003,-50.0,0.0,393.80242901593635,1353.8482263930357,29.605468167207768,25.274285405673734,725.0,1979.8537019236367,73.4494318126232,10874.334570210505,-90.154846,2191.482836584262,605734.0625,332274.8125,545875.3125,0.0,615700.9375,7.246392999999999,-1.7421380000000002,1347.8895622486082,6.0,3.3817153628652217,1.6589595375722543,3.1248751248751248,2.6074660633484164,1.551155115511551,2.447075208913649,1.233009708737864,1.8767605633802817,0.5104640582347588,0.0944386149003148,2.414285714285714,3.185344827586207,0.37407407407407406,1.0555555555555556,0.1556420233463035
1484,17,2020-06-01,7782.703125,526.875,57244.21875,800.0,620.5539169695347,50.46124034444445,195.4514028368895,26902.445901786734,17834.350075458646,0.0,427.4849649215688,1887.8213784895397,-13.892366000000003,22016.942372355774,0.0,21.59650500909092,-85.0,486.0330504821835,25901.6565141249,56.54006877097451,16519.853516,21.90993722388804,1200.7370562104325,-80.724121,-15.647522,72.09406833172228,148.63323231224624,199.897827,-150.43161,0.0,-422.0,6.290346717484303,258682.6875,327.669983,0.0,118.48255200000001,0.02,3624.693376840861,102.65734047500003,-50.0,0.0,393.80242901593635,1340.2443483382062,29.605468167207768,25.274285405673734,725.0,2081.9533741729224,53.330372899245575,11390.463775717666,-90.396317,2261.6559277742335,635566.375,334699.125,546425.75,0.0,636658.875,7.312716,-1.338734,1572.0450624173554,6.0,3.23751178133836,1.652353426919901,2.5134865134865136,2.6153846153846154,1.551155115511551,2.4206128133704734,1.233009708737864,1.7605633802816902,0.5104640582347588,0.0944386149003148,2.2095238095238097,2.8836206896551726,0.4074074074074074,1.0467836257309941,0.1556420233463035
1485,18,2020-06-01,7782.703125,552.96875,57139.71875,800.0,620.5539169695346,49.37566112222222,195.4514028368895,25098.521366522502,17162.270840018788,0.0,427.4849649215688,1887.8213784895402,-14.242284,22323.57782655651,0.0,25.772518616487456,-85.0,712.4293055982413,25098.215483421867,65.26881680590309,16519.853516,21.675083937619945,1325.3777040995437,-80.360535,-15.647522,67.40951905251373,148.5206694000615,210.984146,-150.320068,0.0,-422.0,3.5496420927914247,259721.828125,327.669983,0.0,57.23882699999999,0.02,3722.2003196062715,102.65734047500003,-50.0,0.0,393.80242901593635,1292.1394114204004,29.605468167207775,25.274285405673734,725.0,2074.2117412716075,61.61665347134066,12299.963696341314,-90.396317,2183.628829532929,619998.875,338611.5625,606761.4375,0.0,645362.4375,7.346888000000001,-1.128762,1368.1982457522927,6.0,3.2931196983977378,1.7208918249380678,5.265734265734266,2.8495475113122173,1.551155115511551,2.6420612813370474,1.233009708737864,4.964788732394366,0.5104640582347588,0.0944386149003148,2.513095238095238,3.2392241379310347,0.5166666666666667,1.0467836257309941,0.1556420233463035
1486,19,2020-06-01,7782.703125,552.96875,56841.117188,800.0,621.3191359467102,59.52667248888887,195.4514028368895,27507.146562466492,17425.51147869431,-13.036878,425.77946776821204,1900.0437536397872,-14.363771,20989.75111408452,0.0,27.619817090909105,-85.0,762.2656922781305,22907.477714632914,57.49934719550712,16519.853516,21.704290858956305,1456.1985627067386,-80.360535,-15.450286999999998,71.73799616439402,163.52604557754634,198.187393,-150.658325,0.0,-422.0,4.706433653679842,257878.96875,327.669983,0.0,118.48254399999999,0.02,3904.508153645095,102.65734047500003,-50.0,0.0,394.4332055264736,1310.5870057417148,29.605596517236872,25.273324412765938,725.0,1900.2931293153613,52.28064925306103,13154.820559416039,-90.24147,1886.2063990902031,610964.625,332845.8125,615413.5625,0.0,627369.75,6.602179999999999,-1.337781,1677.7925488457258,5.90478,3.4967012252591894,1.7563996696944675,4.565434565434566,2.915158371040724,1.551155115511551,3.052924791086351,1.2609223300970873,3.7863849765258215,0.5104640582347588,0.0944386149003148,2.3333333333333335,2.978448275862069,0.44814814814814813,1.2163742690058479,0.1556420233463035
1487,2,2020-06-01,7782.703125,528.4375,57035.171875,800.0,620.5539169695345,64.8570707,195.45140283688949,25111.286353078052,17073.35370697903,0.0,427.4849649215688,1887.8213784895402,-14.100419,19257.69911552876,0.0,23.48491006008584,-85.0,407.27353648183305,21695.707547700298,92.41920428568879,16519.853516,21.591135958904133,1521.5555698930254,-80.562378,-15.28392,70.30474446861255,163.2540942841976,278.374268,-150.658325,0.0,-422.0,3.622979970536992,243639.328125,327.669983,0.0,57.470313999999995,0.02,3228.99301888752,102.65734047500003,-50.0,0.0,393.80242901593635,1299.4269581136816,29.60546816720777,25.274285405673734,725.0,1855.6348715127174,80.68856599514328,11299.513772589775,-89.94838,1987.0804011328087,513869.375,330980.5,568099.125,0.0,537362.5625,7.397132,-1.102072,1424.4674676223328,6.0,3.371347785108388,1.6878612716763006,2.8071928071928074,2.7228506787330318,1.551155115511551,2.498607242339833,1.233009708737864,1.7734741784037558,0.5113739763421292,0.0944386149003148,2.4511904761904764,3.898706896551724,0.43148148148148147,1.0467836257309941,0.1556420233463035
1488,20,2020-06-01,7782.703125,526.875,56347.3125,800.0,620.5539169695347,51.241531488888896,195.4514028368895,32059.83639412873,17123.65292284199,0.0,427.4849649215688,1887.8213784895404,-13.688156,20974.419866340882,0.0,21.767299856435645,-85.0,499.9301986003153,23205.345828835743,33.48378010075127,16519.853516,21.678797445044136,1367.9790870248046,-81.795593,-15.810654000000001,75.16417056688138,152.49697958636168,162.189453,-150.27124,0.0,-422.0,3.5409762856964275,258680.9375,327.669983,0.0,57.258675000000004,0.02,3690.2569400012485,102.65734047500003,-50.0,0.0,393.80242901593635,1305.1791387469868,29.60546816720778,25.274285405673734,725.0,1846.2838804678656,34.373156643132226,12726.40256575978,-93.169647,1943.7827151726615,608673.75,315078.3125,610764.375,0.0,631940.25,6.74749,-1.563663,2269.8161469474885,6.0,3.460885956644675,1.6829066886870354,2.318681318681319,2.9524886877828056,1.551155115511551,2.7576601671309193,1.2354368932038835,1.772300469483568,0.5113739763421292,0.0944386149003148,1.8547619047619048,2.7758620689655173,0.37407407407407406,1.0467836257309941,0.1556420233463035
1489,21,2020-06-01,7782.703125,526.875,57122.800781,800.0,620.5539169695346,46.00642073333333,195.4514028368895,27245.92660591199,16847.481669685036,-14.308747000000002,427.4849649215688,1887.8213784895408,-13.833129,20954.281976699112,0.0,22.605189719387752,-85.0,490.3811435916804,24235.12222787089,49.588419503661534,16519.853516,21.840238382946442,1450.5524119306435,-80.360535,-15.819885,76.43663897414498,148.22735516649087,205.122498,-150.966187,0.0,-422.0,4.636236819269277,260288.8125,327.669983,0.0,118.48587,0.02,3678.200380775343,102.65734047500003,-50.0,0.0,393.80242901593635,1276.4033558541655,29.605468167207782,25.274285405673734,725.0,1891.0411620372472,46.181833975350095,13218.360368376803,-93.38118,2165.234055660222,593137.5,313887.75,604862.6875,0.0,615386.0,6.680812,-1.543176,1706.510456350487,6.0,3.3147973609802075,1.6366639141205614,2.5634365634365635,2.7861990950226243,1.551155115511551,2.426183844011142,1.233009708737864,1.738262910798122,0.5122838944494995,0.0944386149003148,2.125,2.8383620689655173,0.362962962962963,1.0467836257309941,0.1556420233463035
1490,22,2020-06-01,7782.703125,526.875,57329.066406000005,800.0,620.5539169695346,46.80060137777778,195.4514028368895,22302.30926727246,16601.830435008247,0.0,427.4849649215688,1887.8213784895408,-13.848285,20363.70043336665,0.0,26.878480307958487,-85.0,466.11066818142825,22805.513933725513,71.89158600758547,16519.853516,21.948773278616653,1391.8793710014315,-80.562378,-15.446594,63.246609448962005,148.1247790295949,225.094772,-150.01593,0.0,-422.0,4.628990985652756,261901.84375,327.669983,0.0,118.492523,0.02,3501.8994280764255,102.65734047500001,-50.0,0.0,393.80242901593635,1199.5330046548909,29.60546816720778,25.274285405673734,725.0,1858.0063097183609,66.12972585858576,12242.723083154648,-90.169586,2041.9041042428073,572421.8125,340582.625,602100.375,0.0,572278.0,6.684182000000001,-1.574643,1192.9997953387633,6.0,3.3063147973609803,1.695293146160198,3.4225774225774224,3.176470588235294,1.551155115511551,2.5250696378830084,1.233009708737864,1.8274647887323943,0.5113739763421292,0.0944386149003148,2.592857142857143,3.0711206896551726,0.5351851851851852,1.0467836257309941,0.1556420233463035
1491,23,2020-06-01,7782.703125,501.71875,57174.71875,800.0,620.5539169695346,47.9058831111111,195.4514028368895,22902.504363486078,15344.883934536794,0.0,427.4849649215688,1887.8213784895404,-13.810032000000001,20308.338606034587,0.0,31.963156168750007,-85.0,435.3562575877363,22053.26320758334,79.26517934949956,16519.853516,22.237981098718524,1428.4091087112836,-81.729675,-15.655823,59.70735431225032,148.15113272155003,253.560852,-150.872162,0.0,-422.0,5.538967969335438,262366.75,327.669983,0.0,118.46402700000002,0.02,3361.3821561587774,102.65734047500001,-50.0,0.0,393.80242901593635,1128.2756756033873,29.605468167207782,25.274285405673734,725.0,1890.7895047841525,70.93231323689051,12505.146038090394,-89.94838,1947.2337279350727,554269.6875,287386.3125,592890.25,0.0,547057.125,6.542936,-1.330555,1246.417157354878,6.0,3.1526861451460886,1.739884393063584,3.2687312687312686,3.184389140271493,1.551155115511551,2.605849582172702,1.2378640776699028,1.9307511737089202,0.5104640582347588,0.0944386149003148,2.5880952380952382,3.3448275862068964,0.5925925925925926,1.0467836257309941,0.1556420233463035
1492,3,2020-06-01,7782.703125,528.4375,54298.714844,800.0,620.5539169695348,66.16974528888888,195.45140283688949,25557.124369981153,17823.266015048892,0.0,427.48496492156875,1887.8213784895402,-14.173369999999998,19355.798321457423,0.0,20.25400719811321,-85.0,433.2177874376545,22160.858323641147,93.50069735847163,16519.853516,21.734748122058814,1568.6962468816878,-80.562378,-15.114792,71.08997671634954,162.70816615656886,274.854431,-150.43161,0.0,-422.0,4.726168959324921,251756.0,327.669983,0.0,118.361771,0.02,3175.012934865606,102.65734047500003,-50.0,0.0,393.80242901593635,1361.18178343996,29.60546816720777,25.274285405673734,725.0,1891.103638718378,80.76395627044326,11258.655883886384,-89.717499,2067.3498492467293,504869.5625,324743.5,555235.3125,0.0,523548.1875,7.271514999999999,-0.643221,1417.1459626586245,6.0,3.4203581526861453,1.6845582163501238,2.6773226773226773,2.6957013574660635,1.551155115511551,2.4317548746518107,1.233009708737864,1.6725352112676057,0.5113739763421292,0.0944386149003148,2.4166666666666665,3.5538793103448274,0.3925925925925926,1.0467836257309941,0.1556420233463035
1493,4,2020-06-01,7782.703125,502.1875,56120.179688,800.0,620.5539169695347,41.53398006451612,195.4514028368895,24525.634900945017,17198.518226327298,0.0,427.48496492156875,1887.82137848954,-14.467375,20092.48947451613,0.0,19.422160565040652,-85.0,437.1222448388744,22000.995934648126,89.9510863973677,16519.853516,21.721426434291086,1703.0401871432246,-79.995087,-15.998688,65.29915227330963,100.0022937528142,274.777863,-151.326538,0.0,-422.0,3.8712284782327466,256405.671875,327.669983,0.0,57.33506400000001,0.02,3256.4426736095234,102.65734047500003,-50.0,0.0,393.80242901593635,1306.925548554908,29.605468167207768,25.274285405673734,725.0,1958.339980573776,80.21492056007476,12313.035998537953,-89.94838,2049.2523747364216,506372.375,311125.71875,579188.625,0.0,517161.1875,7.120772,-0.639438,1303.3061807730555,6.0,3.3279924599434496,1.7530966143682907,2.9220779220779223,2.7092760180995477,1.551155115511551,2.4735376044568245,1.233009708737864,1.7370892018779343,0.5104640582347588,0.2602308499475341,2.5464285714285713,3.4827586206896552,0.45555555555555555,1.0467836257309941,0.1556420233463035
1494,5,2020-06-01,7782.703125,502.1875,54807.992188,800.0,620.5539169695347,36.15918057727272,195.4514028368895,24796.299885557786,16724.048296654088,-1.017458,427.4849649215688,1887.8213784895397,-14.022057,19547.92622895273,0.0,18.686586526845645,-85.0,492.6228156050612,21813.282461813946,83.28913638036526,16519.853516,22.02358231987575,1785.6095133096435,-80.19693,-15.819884999999998,59.37968953611624,101.02148511327832,263.604156,-150.523773,0.0,-422.0,4.118124086965258,275795.9375,327.669983,0.0,57.377705000000006,0.02,3524.841214096134,102.65734047500003,-50.0,0.0,393.80242901593635,1292.1684449276875,29.605468167207764,25.274285405673734,725.0,1917.9531816035621,70.51232588607594,13771.54634879865,-89.717499,2002.943173870042,516433.1875,298703.5,600829.8125,0.0,506714.9375,7.095753,-0.71287,1354.6157117305977,6.0,3.280867106503299,1.861271676300578,2.867132867132867,2.815610859728507,1.551155115511551,2.551532033426184,1.233009708737864,1.687793427230047,0.5104640582347588,0.23084994753410285,2.539285714285714,2.855603448275862,0.5518518518518518,1.0467836257309941,0.1575875486381323
1495,6,2020-06-01,7782.703125,502.1875,55143.378906000005,800.0,620.5539169695346,31.323652923387098,195.4514028368895,25016.38371748063,16090.951100586044,0.0,427.4849649215688,1887.8213784895397,-13.995217,19948.976745634463,0.0,19.977793271929833,-85.0,421.4506035505698,20882.912716893345,74.06111681014833,16519.853516,22.021033858013844,1843.4929121995078,-80.562378,-15.647522,55.22225488154549,90.11800523141252,229.30845599999998,-150.523773,0.0,-422.0,4.203710774384483,289171.375,327.669983,0.0,57.483028,0.02,3267.660999631538,102.65734047500003,-50.0,0.0,393.80242901593635,1261.046824668594,29.605468167207768,25.274285405673737,725.0,1892.3730800033948,67.94078948375436,14030.30692388399,-89.94838,1855.3089578195875,505156.8125,279446.6875,619528.5,0.0,495421.25,6.517809000000001,-0.653074,1344.5696498452373,6.0,3.3355325164938736,1.8959537572254335,2.879120879120879,2.744343891402715,1.551155115511551,2.637883008356546,1.233009708737864,1.647887323943662,0.5104640582347588,0.2602308499475341,2.638095238095238,3.2543103448275863,0.6333333333333333,1.0467836257309941,0.1556420233463035
1496,7,2020-06-01,7782.703125,502.1875,54453.117188,511021.09375,620.1844118977867,44.769401111111115,54648.48017619443,23593.85186126647,16235.968247780704,0.0,427.48496492156886,1887.8213784895402,-14.233094,19408.295648152805,0.0,21.089209857142865,-85.0,427.52276752742034,20875.984757681566,69.48353116517764,16519.853516,21.856201856170625,1054.5991561924043,-81.293243,-15.450287,63.62471496613368,148.33847697585944,219.681793,-150.290588,0.0,-422.0,4.132644828442711,273836.59375,327.669983,0.0,57.23882700000001,0.02,3281.2017196232223,14862.599729202717,-50.0,0.0,393.01967484990064,1277.211978821564,29.595000644804752,25.275457199149518,725.0,1844.2006996315952,64.03740626627503,13597.204763398875,-90.177414,1965.9027585473093,476759.0,276246.84375,557495.875,0.0,485297.09375,6.680000000000001,-0.657668,1306.4756619535103,6.0,3.3590951932139492,1.8199834847233691,2.8001998001998003,2.726244343891403,1.5522552255225524,2.4596100278551534,1.2354368932038835,1.67018779342723,0.5177434030937216,0.0944386149003148,2.432142857142857,3.2176724137931036,0.47962962962962963,1.0467836257309941,0.28793774319066145
1497,8,2020-06-01,7782.703125,502.1875,52765.1875,800.0,620.5539169695346,44.738337555555546,195.4514028368895,24046.141825869283,16366.393985665243,0.0,427.4849649215688,1887.8213784895404,-14.393865,18882.897918601353,0.0,27.540786292993648,-85.0,487.5268748649957,21003.855845076225,70.48276652879984,16519.853516,21.940138836653407,1146.532514399141,-80.925964,-15.633240000000002,59.71691400481309,148.34834908387379,214.156433,-150.658325,0.0,-422.0,4.210842281898108,282332.28125,327.669983,0.0,57.23882699999999,0.02,3548.537211009347,102.65734047500003,-50.0,0.0,393.80242901593635,1315.106729035035,29.60546816720778,25.274285405673734,725.0,1805.981141475563,64.79288622950821,14125.016873790863,-90.177414,1967.4704387515444,496735.6875,269868.25,571607.125,0.0,480700.8125,6.49,-1.114818,1345.0464436339112,6.0,3.297832233741753,1.865400495458299,2.693306693306693,2.665158371040724,1.551155115511551,2.4596100278551534,1.233009708737864,1.625586854460094,0.5122838944494995,0.0944386149003148,2.469047619047619,2.6982758620689653,0.5814814814814815,1.0467836257309941,0.1556420233463035
1498,9,2020-06-01,7782.703125,502.1875,56322.058594,800.0,620.5539169695346,44.30967773626373,195.45140283688949,25316.77021151409,16208.990497460893,0.0,427.4849649215688,1887.8213784895404,-13.945141,18857.038661157134,0.0,23.38212976170213,-85.0,560.4249252714021,22293.5650695301,67.06856813695396,16519.853516,21.73741944816807,1079.4407277210414,-80.360535,-15.098663,67.5821476601208,147.4159843926678,212.134201,-149.963379,0.0,-422.0,3.9105925614095227,277589.59375,327.669983,0.0,57.183422,0.02,3958.4353391368477,102.65734047500003,-50.0,0.0,393.80242901593635,1283.978859301757,29.605468167207768,25.274285405673734,724.0,1839.1696578108392,62.39497331882636,13514.735804193557,-90.396317,2050.2736243788563,557191.0625,276516.40625,583040.9375,0.0,490091.625,6.34,-0.739402,1445.9868913674243,6.0,3.2686145146088594,1.848059454995871,2.5784215784215783,2.6210407239819005,1.551155115511551,2.4206128133704734,1.233009708737864,1.6208920187793427,0.5104640582347588,0.09548793284365163,2.4345238095238093,2.4008620689655173,0.4351851851851852,1.0467836257309941,0.1556420233463035
1499,0,2020-05-31,7782.703125,500.468719,60918.25,800.0,638.1157174512238,46.024340546666664,169.9926739137599,34126.831010658745,19522.710086438463,0.0,408.5934562398374,1825.931123096124,-13.271817,21189.337677127704,0.0,21.738575204188486,-85.0,523.3365751529855,30628.76153872407,33.744606908748764,16519.853516,21.837889645612076,1348.6490239148252,-80.360535,-15.818497,64.83802934646768,141.75878278073986,127.437248,-150.290588,0.0,-422.0,4.622571253649133,260414.15625,327.669983,0.0,118.49633,0.020000000000000004,4051.07241144813,81.19027629310348,-50.0,0.0,372.3289813810083,1569.0873359467112,32.466692321246846,25.495124962994826,725.0,2098.075003431929,37.67233692452831,11939.670270662204,-90.165436,3646.6587910191874,544572.625,339684.9375,544252.9375,0.0,549674.4375,7.447381,-0.701705,2410.788230354085,6.0,3.0876531573986803,1.477291494632535,1.7902097902097902,2.4717194570135748,1.2783278327832783,1.50974930362117,1.0473300970873787,1.5598591549295775,0.43039126478616924,0.07869884575026233,1.5142857142857142,2.3469827586206895,0.3537037037037037,0.8538011695906432,0.11284046692607004
1500,1,2020-05-31,7782.703125,500.46871899999996,56617.207031,800.0,620.5539169695347,49.8192296,195.4514028368895,31963.214724797177,18109.982434290574,0.0,427.4849649215688,1887.8213784895397,-13.674611,20574.635400260177,0.0,22.355014748175172,-85.0,413.16608858378,28508.83111329348,31.871912008151693,16519.853516,21.547622475973718,1331.0118455335405,-80.562378,-15.606506,62.3464760870919,148.71229089656123,123.525894,-150.43161,0.0,-422.0,3.49942069326428,260070.375,327.669983,0.0,56.538788,0.02,3338.1415669489115,102.65734047500003,-50.0,0.0,393.80242901593635,1387.5070349556004,29.60546816720776,25.274285405673734,725.0,2021.328641427778,33.83224836499626,11649.119017366838,-90.154846,3239.2402075956447,525865.0,323147.625,546225.5,0.0,543814.5625,7.305682,-0.4844339999999999,2207.2104363154795,6.0,3.2035815268614516,1.6325350949628405,1.9290709290709291,2.576923076923077,1.551155115511551,1.6740947075208914,1.233009708737864,1.7171361502347418,0.5104640582347588,0.0944386149003148,1.5916666666666666,3.252155172413793,0.5074074074074074,1.0467836257309941,0.1556420233463035
1501,10,2020-05-31,7782.703125,501.71875,54748.894531,800.0,620.5539169695346,35.862104068100365,195.4514028368895,29552.404062736292,16916.555067290115,0.0,427.4849649215688,1887.82137848954,-13.393477,19201.844350338168,0.0,17.307626285185176,-85.0,415.0403879816631,21924.495546485905,38.59895757751514,16519.853516,21.580970263800932,1063.0197872849187,-80.562378,-16.002838,62.25658065501096,84.73837754047156,166.565384,-150.43161,0.0,-422.0,3.874154613380805,299898.53125,327.669983,0.0,56.538788,0.02,3226.6430362072215,102.65734047500003,-50.0,0.0,393.80242901593635,1285.0406466676131,29.60546816720778,25.274285405673734,725.0,1790.5782964673776,38.08851258422946,13069.945799870493,-90.397705,2022.906138351602,514999.0,325273.125,590960.0,0.0,528784.5,6.944911,-1.177726,1934.2959998587553,6.0,3.52497643732328,1.8249380677126341,2.017982017982018,2.6538461538461537,1.551155115511551,2.466573816155989,1.233009708737864,1.636150234741784,0.5104640582347588,0.29275970619097585,1.9928571428571429,3.3254310344827585,0.5,1.0467836257309941,0.1556420233463035
1502,11,2020-05-31,7782.703125,501.71875,54855.882811999996,800.0,620.5539169695346,34.59417206949808,195.4514028368895,29905.679394868504,16801.410660256155,0.0,427.4849649215688,1887.82137848954,-13.344225999999999,19384.333729479968,0.0,17.821429283524907,-85.0,403.93798493556665,22856.63474620958,52.388022817643645,16519.853516,21.60937867216119,1090.8073580045186,-80.562378,-15.819884999999998,63.47984330786787,87.8012479859617,187.372681,-150.063873,0.0,-422.0,3.851485001220523,303978.59375,327.669983,0.0,56.53702199999999,0.02,3199.8693827236043,102.65734047500003,-50.0,0.0,393.80242901593635,1277.6117226568158,29.595046325884525,25.27247174202691,725.0,1835.636167548916,49.75783779280731,13313.224205938859,-90.165436,2159.711436378995,517606.6875,324918.1875,632177.625,0.0,530678.3125,6.54796,-1.142908,1934.8208403583246,6.0,3.3911404335532516,1.8034682080924855,2.078921078921079,2.766968325791855,1.5522552255225524,2.338440111420613,1.233009708737864,1.7007042253521127,0.5113739763421292,0.27177334732423925,2.217857142857143,3.377155172413793,0.48333333333333334,1.0467836257309941,0.1556420233463035
1503,12,2020-05-31,7782.703125,501.71875,54073.910156000005,800.0,620.5539169695348,37.1370254137931,195.4514028368895,27114.059110865823,16918.024387740574,0.0,427.4849649215688,1887.8213784895402,-13.151591,19653.356207694284,0.0,17.578858588709682,-85.0,420.67086562096245,22576.745022521904,57.821909593957145,16519.853516,21.57049699224804,1025.1459215929485,-80.360535,-15.819885,64.9824340877635,87.78113210287043,192.831329,-150.290588,0.0,-422.0,3.8630270371317548,313480.15625,327.669983,0.0,56.34342600000001,0.02,3286.6986235641953,102.65734047500003,-50.0,0.0,393.80242901593635,1285.071555957264,29.58451137395887,25.272637297450398,724.0,1854.2235037774067,55.092445035677386,12291.841976582999,-90.165436,2119.051682786312,526631.4375,330900.25,594981.5,0.0,521301.875,6.850271,-1.321491,1622.3459799100835,6.0,3.3619227144203583,1.8109000825763832,2.3166833166833167,2.83710407239819,1.5533553355335534,2.363509749303621,1.233009708737864,1.6631455399061033,0.5122838944494995,0.2738719832109129,2.302380952380952,3.3017241379310347,0.45925925925925926,1.0467836257309941,0.1556420233463035
