,uniqueId,mean,std,min,max,update_rate,endUseLabel,energy_no_energy,energy_yes_energy,sensor_no_sensor,sensor_yes_sensor,equipRef_Air_Equip,equipRef_Cooling,equipRef_Heating,equipRef_LEED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100,Elec Submeters LEED-6NRMW1 Utilities 6NRMW1_EnergyPosSumNR 6NRMW1_EnergyPosSumNR,0.017860933614712155,0.01010570836526382,0.01786138887036753,0.01786039381655168,0.00018860807242548905,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Elec Submeters LEED-6SBME1 Utilities 6SBME1_EnergyPosSum 6SBME1_EnergyPosSum,0.044976146558544754,0.035353057063953364,0.044975511996980765,0.04497682543493678,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Elec Submeters LEED-6SBME1 Utilities 6SBME1_EnergyPosSumNR 6SBME1_EnergyPosSumNR,0.044976145359323906,0.035353362242073194,0.044975510856176314,0.04497682455862186,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Elec Submeters LEED-6SBMW1 Utilities 6SBMW1_EnergyPosSum 6SBMW1_EnergyPosSum,0.2736330001205819,0.2990638936606901,0.2736120369062389,0.2736552936630594,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Elec Submeters LEED-6SBMW1 Utilities 6SBMW1_EnergyPosSumNR 6SBMW1_EnergyPosSumNR,0.2736330022157723,0.29906059288859405,0.27361204265966144,0.27365529254211146,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Elec Submeters LEED-6SRMC1 Utilities 6SRMC1_EnergyPosSum 6SRMC1_EnergyPosSum,0.12148780621344075,0.08045037877768361,0.12148912550385221,0.12148666816463877,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Elec Submeters LEED-6SRMC1 Utilities 6SRMC1_EnergyPosSumNR 6SRMC1_EnergyPosSumNR,0.12148780897027023,0.08044895278801444,0.12148912869764508,0.12148666980012034,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Elec Submeters LEED-6SRME1 Utilities 6SRME1_EnergyPosSum 6SRME1_EnergyPosSum,0.12152634879496238,0.087015388908968,0.12152629026559411,0.12152649668423927,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Elec Submeters LEED-6SRME1 Utilities 6SRME1_EnergyPosSumNR 6SRME1_EnergyPosSumNR,0.12152634875360993,0.08701526699068145,0.12152629048617267,0.12152649676693211,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Elec Submeters LEED-6SRMW1 Utilities 6SRMW1_EnergyPosSum 6SRMW1_EnergyPosSum,0.042640581769857674,0.022509973781636567,0.04264221245031985,0.04263898120226214,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Elec Submeters LEED-6SRMW1 Utilities 6SRMW1_EnergyPosSumNR 6SRMW1_EnergyPosSumNR,0.04264058557083642,0.022509901244407233,0.04264221583941663,0.04263898496938259,9.430403621277228e-05,05_OTHER,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Elec Submeters LEED-ATS-DCA Utilities ATS-DCA_EnergyPosSum ATS-DCA_EnergyPosSum,0.18616754912705946,0.34571749496823756,0.18612400639539955,0.18621075595997236,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Elec Submeters LEED-ATS-DCA Utilities ATS-DCA_EnergyPosSumNR ATS-DCA_EnergyPosSumNR,0.18616897026489426,0.3459261705409439,0.18612537203364113,0.18621221645865085,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Elec Submeters LEED-ATS-DCB Utilities ATS-DCB_EnergyPosSum ATS-DCB_EnergyPosSum,0.09534422720937144,0.28252072061489064,0.09530029782902431,0.09538789196210594,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Elec Submeters LEED-ATS-DCB Utilities ATS-DCB_EnergyPosSumNR ATS-DCB_EnergyPosSumNR,0.0953442303164943,0.2825108953076832,0.0953003062514041,0.09538789204706297,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Elec Submeters LEED-ATS-S1 Utilities ATS-S1_EnergyPosSum ATS-S1_EnergyPosSum,0.21905618414719027,0.21251399788945827,0.21904600212560266,0.21906487666961108,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Elec Submeters LEED-ATS-S1 Utilities ATS-S1_EnergyPosSumNR ATS-S1_EnergyPosSumNR,0.21905545119688372,0.21241299951342696,0.21904528490725036,0.21906413066418615,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Elec Submeters LEED-ATS-S3 Utilities ATS-S3_EnergyPosSum ATS-S3_EnergyPosSum,0.47576057923447446,0.434641478175483,0.4757415218186915,0.475781709794842,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Elec Submeters LEED-ATS-S3 Utilities ATS-S3_EnergyPosSumNR ATS-S3_EnergyPosSumNR,0.47576058496867984,0.4346526306549491,0.4757415227010057,0.4757817162632635,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Elec Submeters LEED-CH-1 Utilities CH-1_EnergyPosSum CH-1_EnergyPosSum,0.1607403856048177,0.055056794556556266,0.1607532315846867,0.16072692611523934,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Elec Submeters LEED-CH-1 Utilities CH-1_EnergyPosSumNR CH-1_EnergyPosSumNR,0.16074038674386645,0.05505701029348338,0.16075323268715258,0.16072692669386568,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Elec Submeters LEED-CH-2 Utilities CH-2_EnergyPosSum CH-2_EnergyPosSum,0.057296952444735066,0.15792720498638185,0.05727391151619729,0.05731912541227101,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Elec Submeters LEED-CH-2 Utilities CH-2_EnergyPosSumNR CH-2_EnergyPosSumNR,0.05729697007702586,0.1579187200840124,0.05727392688870565,0.0573191371248611,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Elec Submeters LEED-CH-3 Utilities CH-3_EnergyPosSum CH-3_EnergyPosSum,0.15579880057690754,0.12317802349083125,0.15579663976639835,0.15580142942537395,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Elec Submeters LEED-CH-3 Utilities CH-3_EnergyPosSumNR CH-3_EnergyPosSumNR,0.15579880763625395,0.1231785707771836,0.15579664587130307,0.15580143635052032,0.00018860807242548905,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Elec Submeters LEED-CH-4 Utilities CH-4_EnergyPosSum CH-4_EnergyPosSum,0.0001261949180228167,0.0,0.00012621330712374461,0.0001261766101627077,9.430403621277228e-05,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Elec Submeters LEED-CH-4 Utilities CH-4_EnergyPosSumNR CH-4_EnergyPosSumNR,0.0001261949180228167,0.0,0.00012621330712374461,0.0001261766101627077,9.430403621277228e-05,01_SPACE_COOLING,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Elec Submeters LEED-G1 Utilities G1_EnergyPosSum G1_EnergyPosSum,0.0,0.0,0.0,0.0,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Elec Submeters LEED-G1 Utilities G1_EnergyPosSumNR G1_EnergyPosSumNR,0.0,0.0,0.0,0.0,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Elec Submeters LEED-LV-DCA Utilities LV-DCA_EnergyPosSum LV-DCA_EnergyPosSum,0.18275235436267212,0.34382420717283063,0.18270868938252838,0.1827956712262929,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Elec Submeters LEED-LV-DCA Utilities LV-DCA_EnergyPosSumNR LV-DCA_EnergyPosSumNR,0.18275369443191863,0.3437594507568552,0.1827100231695684,0.1827970058550146,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Elec Submeters LEED-LV-DCB Utilities LV-DCB_EnergyPosSum LV-DCB_EnergyPosSum,0.09606059717338707,0.28247316497411157,0.09601676262993587,0.09610414870783102,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Elec Submeters LEED-LV-DCB Utilities LV-DCB_EnergyPosSumNR LV-DCB_EnergyPosSumNR,0.09606052022329598,0.2824791467812879,0.09601668406775934,0.09610407162195082,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Elec Submeters LEED-LV-PA Utilities LV-PA_EnergyPosSum LV-PA_EnergyPosSum,1.0,0.7190271266460245,1.0,1.0,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Elec Submeters LEED-LV-PA Utilities LV-PA_EnergyPosSumNR LV-PA_EnergyPosSumNR,0.9999998604481575,0.7190314028556619,0.9999998419798931,0.9999998730695978,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Elec Submeters LEED-LV-PB Utilities LV-PB_EnergyPosSum LV-PB_EnergyPosSum,0.8915293410316463,0.7391806384241281,0.8915092830469955,0.8915542876770745,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Elec Submeters LEED-LV-PB Utilities LV-PB_EnergyPosSumNR LV-PB_EnergyPosSumNR,0.8915293825150669,0.7391801049683876,0.891509316304715,0.891554315745042,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Elec Submeters LEED-S2 Utilities S2_EnergyPosSum S2_EnergyPosSum,0.28219397753407843,0.1914230126563631,0.2821960649977902,0.2821921824905227,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Elec Submeters LEED-S2 Utilities S2_EnergyPosSumNR S2_EnergyPosSumNR,0.2821939501403821,0.1914209449010056,0.2821960399897025,0.2821921569751727,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Elec Submeters LEED-TBIRD_PARK_E1 Utilities TBIRD_PARK_E1_EnergyPosSum TBIRD_PARK_E1_EnergyPosSum,0.03379185134774805,0.02372253314617054,0.03379192565948852,0.03379148262691643,9.430403621277228e-05,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Elec Submeters LEED-TBIRD_PARK_E1 Utilities TBIRD_PARK_E1_EnergyPosSumNR TBIRD_PARK_E1_EnergyPosSumNR,0.03379187276193396,0.023719105498587648,0.03379194906548172,0.03379150373761325,0.00018860807242548905,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Elec Submeters LEED-TBIRD_PARK_LV-PB Utilities TBIRD_PARK_LV-PB_EnergyPosSum TBIRD_PARK_LV-PB_EnergyPosSum,0.058824750109982366,0.047896588563611564,0.05882379720788273,0.05882621972700088,0.00018860807242548905,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Elec Submeters LEED-TBIRD_PARK_LV-PB Utilities TBIRD_PARK_LV-PB_EnergyPosSumNR TBIRD_PARK_LV-PB_EnergyPosSumNR,0.05882476585227893,0.047902339440474916,0.05882381249081569,0.05882623469551194,0.00018860807242548905,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Elec Submeters LEED-TBIRD_PARK_S2 Utilities TBIRD_PARK_S2_EnergyPosSum TBIRD_PARK_S2_EnergyPosSum,0.0,0.0,0.0,0.0,9.430403621277228e-05,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Elec Submeters LEED-TBIRD_PARK_S2 Utilities TBIRD_PARK_S2_EnergyPosSumNR TBIRD_PARK_S2_EnergyPosSumNR,0.0,0.0,0.0,0.0,9.430403621277228e-05,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Elec Submeters LEED-TX-E1C1 Utilities TX-E1C1_EnergyPosSum TX-E1C1_EnergyPosSum,0.0061242702465559885,0.004762376486002124,0.006124191127924792,0.00612435174977703,9.430403621277228e-05,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Elec Submeters LEED-TX-E1C1 Utilities TX-E1C1_EnergyPosSumNR TX-E1C1_EnergyPosSumNR,0.006124290658314626,0.004764267456849776,0.006124211280273372,0.006124372532595116,0.00018860807242548905,99_UNKNOWN,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,HW Submeters FM-1 Utilities Energy FM1_BTU_EF1_2_ENERGY(kWh),0.029436721811201248,0.5309195532355637,0.029331068340705736,0.029542317847677284,0.23868351565446996,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,HW Submeters FM-10 Utilities Energy FM10_BTU_P4ABC_ENERGY(kWh),0.04058920735130359,0.5852760539943259,0.040480358321324135,0.040690084041895565,0.4728404375707279,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000833909845688983,-0.0008339098456890141,-0.0008339098456890134,-0.003989747265380029,0.00196581241125846,-0.0051529984259003955,0.0,-0.009704891753481118,-0.0006669431903971116,0.0,-0.001456419242154819,-0.0016409556820673767,0.0,-0.0016409556820673225,-0.0016409556820673223
149,HW Submeters FM-12 Utilities Energy FM12_BTU_HX7_ENERGY(kWh),0.0006592368881593905,0.009429701201489034,0.0006575488216783459,0.0006613226896976208,0.23858921161825716,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,HW Submeters FM-2 Utilities Energy FM2_BTU_EF3_ENERGY(kWh),0.0023310582862205572,0.0012218464083868987,0.0023311927767094972,0.0023309470499229767,0.23849490758204447,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,HW Submeters FM-3 Utilities Energy MV_PHARM_FM3_BTU_EF4_ENERGY(kWh)_TL,0.0007265461538078817,6.481495572963055e-05,0.0007266480497378228,0.0007264563957485415,0.1656921916258016,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,HW Submeters FM-4 Utilities Energy FM4_BTU_CT_ENERGY(kWh)_TL,0.027789033571219597,1.0,0.027564179020210015,0.028011470245808634,0.16578649566201434,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,HW Submeters FM-6 Utilities Energy FM6_BTU_P9_CRAH1~3_ENERGY(kWh)_TL,0.005324534443863542,0.12751954264781246,0.005299125881255693,0.005350094524306314,0.16578649566201434,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,HW Submeters FM-7 Utilities Energy FM7_BTU_P7_DATA_CTR_ENERGY(kWh)_TL,0.026834159790427678,0.4524255884253604,0.026744120459903542,0.02692366387390622,0.16578649566201434,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,HW Submeters FM-8 Utilities Energy FM8_BTU_P5AB_ENERGY(kWh)_TL,0.003022092520332775,0.025641367835135338,0.003017485045823071,0.003027108256569755,0.16578649566201434,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,HW Submeters FM-9 Utilities Energy FM9_BTU_CRAH4~6_ENERGY(kWh)_TL,0.002378957595747656,0.04312712480222699,0.0023703716199819686,0.0023875212921108126,0.16578649566201434,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Heating Plant HX-2 P-HX2A Hydronic Systems Energy HX2_PHX2A_VFD_PWR(kWh),9.594492037347865e-06,0.00022236320868372403,9.550202592841019e-06,9.636113453314796e-06,0.23849490758204447,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Heating Plant HX-2 P-HX2B Hydronic Systems Energy HX2_PHX2B_VFD_PWR(kWh),1.0068740748881829e-05,0.0002463868780865358,1.0022792047833155e-05,1.0117125844520842e-05,0.23849490758204447,00_HEATING_SPACE_AND_WATER,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,LEF-1 EF-1A Air Systems Energy EF1_F1_VFD_PWR(kWh),0.0007484358859610105,0.013498763273558896,0.0007457496180760917,0.000751120688961624,0.23868351565446996,05_OTHER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,LEF-1 EF-1B Air Systems Energy EF1_F2_VFD_PWR(kWh),0.0007190854866487496,0.012969397455467362,0.0007165045612617097,0.0007216650070249027,0.23868351565446996,05_OTHER,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
