,hour,date,mean_9,std_9,max_9,min_9,mean_4,mean_12,mean_7,mean_14,mean_8,mean_16,mean_5,mean_6,mean_10,mean_3,std_4,std_12,std_7,std_14,std_8,std_16,std_5,std_6,std_10,std_3,max_4,max_12,max_7,max_14,max_8,max_16,max_5,max_6,max_10,max_3,min_4,min_12,min_7,min_14,min_8,min_16,min_5,min_6,min_10,min_3,std_18,max_18,min_18,max_1,mean_18,mean_1,std_1,min_1,min_17,mean_11,mean_19,max_17,std_2,min_2,max_11,std_0,std_19,min_15,min_11,std_17,std_15,std_13,max_2,min_13,max_0,mean_0,mean_15,mean_13,max_19,max_13,mean_2,max_15,min_19,min_0,mean_17,std_11,urate_0,urate_1,urate_2,urate_3,urate_4,urate_5,urate_6,urate_7,urate_8,urate_9,urate_10,urate_11,urate_12,urate_13,urate_14,urate_15,urate_16,urate_17,urate_18,urate_19
47,19,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.578491,776.0756275510206,453.08972596116485,935.562988,292.84447038498,24.369999,786.054871,26504.26893864213,3.4297537197076666,939.457642,766.644287,3.8981508994046483,3.2699919985887806,16.878966072608737,872.0,20.010572,786692.5,1906.6794588855416,946.7685038583331,51.56002347637796,459.613495,74.680466,724.8385712857142,955.109253,445.622284,-422.0,926.264407991304,3.927183158381577,3.775648006970159,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,254.0,0.0,120.0,0.0,115.0,0.0,206.0
48,2,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.998535,775.732077232323,450.44065402554764,934.983459,292.17871283985187,24.369999,784.244324,25744.08537734164,3.4883657034884727,932.520386,768.677246,3.5559974216253383,3.2535095862658205,1.838505349928711,872.0,67.003815,786692.5,1762.2973504139427,940.4363377304345,71.12014216161617,458.129089,75.848999,723.4099998571428,948.502686,442.173676,-422.0,925.8689411231887,3.7153397029519457,3.7904595948595077,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,198.0,0.0,115.0,0.0,138.0,0.0,274.0
49,20,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.715088,776.596148737864,452.4720211822035,934.462158,292.9968952184331,24.369999,786.087341,25901.222702927244,3.4577201627845664,934.533386,769.730286,3.582372085903067,3.722568013807191,4.010861720375551,872.0,27.306513,786692.5,1838.1906003049573,943.692143991304,34.341547167315184,460.978607,43.014645,725.1599998571428,952.330261,445.966675,-422.0,925.6917194966886,3.8921060381698274,3.98061424526247,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,257.0,0.0,115.0,0.0,151.0,0.0,236.0
50,21,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.009583,777.2410797768594,452.5464269481482,934.853821,293.06389298169876,24.369999,783.056946,25358.18970331072,3.3204636004526242,935.672852,770.9646,3.4445392150781617,3.2257456318918774,2.734775248353546,872.0,32.588287,786692.5,1777.02760471258,943.0701711851851,42.48466955281687,460.162537,47.086411,725.3028569999999,946.9049680000002,444.779388,-422.0,926.2569139036146,3.6608285111602106,4.0357220649096055,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,284.0,0.0,54.0,0.0,166.0,0.0,270.0
51,22,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.857422,775.9921985045047,451.62934235135106,934.738708,292.59585228895446,24.369999,782.508423,26170.352419479557,3.357203917542962,934.686096,767.496216,3.6650950299025635,3.2984403402658855,4.256085021262397,872.0,45.129349,786692.5,1881.844341094568,942.4529141212118,62.30875232227484,460.849884,67.019653,724.3028569999999,950.269836,444.636993,-422.0,926.9804872971018,3.6208284939535544,3.8048355478109346,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,211.0,0.0,66.0,0.0,138.0,0.0,259.0
52,23,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.250488,777.0783834042552,452.40598016228074,936.915283,292.42532891019215,24.369999,787.030518,25885.457264533383,3.3168485292893863,933.696533,771.281372,3.7037305265715665,3.320597781761381,3.6193408642565927,872.0,64.563309,786692.5,1852.451888718007,941.8805376610169,73.36777798168495,459.845978,79.264977,723.9457141428571,950.039917,443.547577,-422.0,927.2262635000003,3.7852363910036337,3.8004791984317143,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,273.0,0.0,118.0,0.0,148.0,0.0,228.0
53,3,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.687073,775.7985831829272,450.56583841911777,936.789673,292.40904419287307,24.369999,784.246399,25625.409678892385,3.6183902993376535,935.886963,767.645081,3.9623782754056616,3.3841995721101346,3.078737015221189,872.0,67.099983,786692.5,1748.7769469845148,941.1456550117646,72.67512416071435,458.275726,82.981529,723.9099998571428,947.810181,442.357056,-422.0,927.2153349324325,3.7590313927036525,3.856458287954694,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,224.0,0.0,85.0,0.0,148.0,0.0,272.0
54,4,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.777405,776.0098247244899,451.7573384610171,936.808289,292.54018278497006,24.369999,784.646667,25882.172471603626,3.2889992674827804,934.299072,768.119263,3.692286165736051,3.329968623491948,2.595438145405856,872.0,70.647812,786692.5,1785.5710749999264,941.9325226902655,77.12383177622381,459.522217,83.053322,724.1957141428571,951.306641,444.129608,-422.0,928.3664095389611,3.6361467407691452,3.7869745153561314,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,286.0,0.0,113.0,0.0,154.0,0.0,295.0
55,5,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.56897,776.1262630113633,452.241898987654,938.184326,292.3756984086542,24.369999,784.281067,25691.91372626235,3.386085812853485,935.373779,768.216736,3.865072221206613,3.763726589401206,4.073657407469197,872.0,70.776009,786692.5,1761.8467773335883,941.5479183773582,79.81824458252427,459.145294,93.586227,723.8385712857142,951.341309,444.754761,-422.0,928.714420648148,3.666294158069817,3.8499237638858634,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,412.0,0.0,53.0,0.0,162.0,0.0,324.0
56,6,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.448669,774.8165701413043,453.2843904871796,939.111389,292.3922473690885,24.369999,783.944092,26088.80991975912,3.5301523965035173,934.205811,768.182678,4.1903542473545485,3.3653291839877104,10.622437273846193,872.0,70.325104,786692.5,1804.022261364953,942.1996867023809,90.54360953592237,462.734009,110.172356,723.8742855714285,950.353699,444.532013,-422.0,928.8011853642857,3.7945691779723743,3.811370071879765,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,515.0,0.0,84.0,0.0,140.0,0.0,312.0
57,7,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0059810000001,773.2980282,454.3291945942625,934.203979,292.2277793069801,24.369999,784.104492,25518.101963666442,3.889604360630994,938.5904540000001,764.046997,4.0723043872886615,3.132461748608487,263.58394621703695,872.0,91.619164,786692.5,1721.2275592217024,942.6172425166665,1003.0547848588242,463.280945,1235.749023,723.5171427142857,949.103577,445.986023,-422.0,927.0082843404253,3.927320630568291,5.837072533217164,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,510.0,0.0,60.0,0.0,141.0,0.0,244.0
58,8,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.984192,780.1954914022991,463.82199491512915,941.9512940000001,292.96608156277176,24.369999,790.836548,25486.096709326655,3.795223847005883,938.099792,768.732422,3.9666899895993035,4.39208716042752,33.28017662596122,872.0,890.8552860000001,786692.5,1718.708690607743,947.6658149726028,957.1467841459403,471.66088899999994,1024.741211,725.0885712857142,959.5579829999999,451.053955,-422.0,932.510219021429,6.765348628874897,5.349597037682422,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,788.0,0.0,73.0,0.0,140.0,0.0,271.0
59,9,2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.187988,785.8345252873561,462.15683335123987,943.507751,293.1880344042212,24.369999,795.359314,26184.614256348665,3.2305667017130886,938.752747,779.437683,4.048724081855158,4.958583864689095,19.986086482410222,872.0,831.021729,786692.5,1807.55599517782,949.7835673606556,874.112814750368,470.38769500000006,920.496155,725.5528569999999,959.974304,454.893585,-422.0,933.7062177032251,3.8509297105932543,4.536266608582008,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,681.0,0.0,61.0,0.0,155.0,0.0,242.0
60,0,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.622437,771.2531597564106,454.16050190095854,940.863708,292.1629803074627,24.369999,778.22644,38016.19454494177,3.571103291663345,934.018982,765.770508,3.856044201654822,3.56178116177738,2.08476197674199,872.0,74.581383,2029017.875,2404.920653379807,941.5819756435646,79.803397448468,462.094818,86.589958,723.3742855714285,947.918274,446.457001,-422.0,931.8369940853669,3.589264082126857,3.714223480723154,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,359.0,0.0,101.0,0.0,164.0,0.0,313.0
61,1,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.037048,772.2123837176468,455.3581771000001,942.673096,291.9629879304415,24.369999,779.700806,25931.12083707458,3.524456780435774,935.366272,765.50531,3.864978765675649,3.5351441237743173,9.499481291587285,872.0,76.403435,786692.5,1782.183774361953,942.4060156949154,90.0699964338235,463.273773,117.25943,722.9457141428571,948.458984,446.956238,-422.0,933.4348191964286,3.440441754350672,3.7272925288608145,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,544.0,0.0,118.0,0.0,168.0,0.0,320.0
62,10,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.231018,792.70135015,458.71726571770324,943.7608639999999,292.979784455676,24.369999,811.57782,26475.23266581301,3.5668631059062257,948.2555539999998,783.16333,4.184625645909577,4.884174640135358,9.456023252147043,872.0,835.579224,786692.5,1831.2383198553525,958.5392211749999,868.6855382764223,465.114685,886.243225,725.1242855714285,968.940491,450.902466,-422.0,933.1830331301372,6.405546855176231,4.294271400566325,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,100.0,0.0,738.0,0.0,120.0,0.0,146.0,0.0,209.0
63,11,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.489258,807.3920139545455,464.57528026254846,943.979126,293.2168127598206,24.369999,819.082642,26857.336197592074,4.461889097282886,944.250549,798.125061,4.164511422762878,3.7847920131876482,20.873358076009648,872.0,755.678101,786692.5,1868.0452356281587,951.9736708632481,837.0069919858356,475.20687899999996,874.481079,725.6242855714285,960.5285029999999,453.517609,-422.0,935.2657515441178,5.330796192291711,4.218035286429972,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,706.0,0.0,117.0,0.0,136.0,0.0,259.0
64,12,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.1952509999999,795.981486421053,467.95937439256204,949.231018,293.1529182267841,24.369999,813.13916,26614.82897220164,3.411322534131526,944.4904789999999,787.172913,4.000289992692555,4.019224868233301,19.36441946261818,872.0,797.784668,786692.5,1837.4477663620212,951.6443745802474,851.5991524276143,475.7215269999999,895.227051,725.4814284285713,959.1451419999999,458.709076,-422.0,935.5988756666667,6.379271410524641,4.227837072533217,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,746.0,0.0,81.0,0.0,144.0,0.0,242.0
65,13,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.97937,793.2558949749998,464.8785150698926,941.579529,293.8201913431983,24.369999,841.853638,26421.7200056924,3.5382481029641473,952.745972,781.832642,4.300920518295303,5.6412329208563445,10.436361986855163,872.0,808.168152,786692.5,1820.3394674576116,963.3082996454544,851.233447275862,476.1149899999999,868.359192,726.8742855714285,976.27948,457.579315,-422.0,930.6524773584906,8.598443114546583,4.1886299281202355,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,696.0,0.0,110.0,0.0,159.0,0.0,186.0
66,14,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.052368,786.6333786224491,462.26086903030296,944.188965,293.52699635995407,24.369999,797.073486,26612.32355012003,3.3435295731121806,962.031372,769.739502,4.01971240068667,3.9315358104361144,10.898658338591563,872.0,823.721802,786692.5,1873.5474537813761,969.0523732736841,866.3783282814707,470.40960699999994,889.351746,726.2671427142857,981.093445,455.458588,-422.0,931.2569132230219,6.838478873094775,4.24351993029841,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,707.0,0.0,95.0,0.0,139.0,0.0,198.0
67,15,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.390686,778.0377887282609,460.29703666169166,941.7371220000001,293.47590704407946,24.369999,790.137024,26806.459619690653,3.241065128541995,946.981445,769.468628,4.260705543113695,7.441131332573655,16.438490785418608,872.0,828.388794,786692.5,1904.8178771973394,957.1728843584907,893.5699716851356,467.003082,917.042236,726.1599998571428,972.80719,452.951691,-422.0,931.1826756086955,3.9323412363937877,4.100631670659987,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,740.0,0.0,106.0,0.0,138.0,0.0,201.0
68,16,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.55658,777.3539551919193,458.26073415023444,943.4021609999999,293.493362957345,24.369999,785.441772,26373.894778548904,3.472479715000418,942.789246,769.641418,4.202204383289458,4.301117987712668,20.23973124366208,872.0,883.105469,786692.5,1862.3456394731354,954.1049978823531,922.9059884080534,465.7707209999999,978.0123900000001,726.1957141428571,963.685913,450.361481,-422.0,930.9415452500001,3.681495127984918,4.117621433238946,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,745.0,0.0,119.0,0.0,148.0,0.0,213.0
69,17,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.67865,771.5485142637366,459.820273778761,941.987732,294.9968065240627,24.369999,779.716003,27009.33367169399,3.445100235382608,932.607788,764.213562,3.800990994022022,3.2829725955099014,4.908252970783034,872.0,815.272339,786692.5,1931.7996061966253,941.6334489829062,846.9316488207705,466.646637,855.230835,725.5290474761905,949.914246,452.405884,-422.0,932.1155883165467,3.335377648992128,3.5449793073404487,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,597.0,0.0,117.0,0.0,139.0,0.0,226.0
70,18,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.459412,770.6097032333334,459.33786173770466,940.242615,292.8297131866846,24.369999,777.773315,26142.369982388947,3.4102488235939354,933.39386,765.134399,3.9556927477377974,3.661662930650643,25.87978469923828,872.0,20.949598,786692.5,1835.9706507101364,941.1966547916667,85.60101111898732,466.396942,250.38295000000002,724.8028569999999,947.847534,451.497803,-422.0,931.0392728712122,3.485818515216738,4.177521237203224,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,395.0,0.0,120.0,0.0,132.0,0.0,244.0
71,19,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.345581,771.0826175232557,459.3552245058366,940.357544,292.54727257660744,24.369999,779.133484,26013.176229880795,3.4194450407502233,933.61145,763.858398,3.8961373674152227,3.5836974549714173,11.27808605750256,872.0,47.497849,786692.5,1825.942405027074,942.2337411249999,71.0351198354755,467.112701,88.773476,724.1957141428571,950.23938,449.43692,-422.0,931.8866789354843,3.5211746912766535,3.8420823350032673,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,389.0,0.0,96.0,0.0,155.0,0.0,257.0
72,2,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.957642,771.9005186739131,455.38183489398307,948.219543,292.2446308453911,24.369999,779.108459,25662.668178632393,3.827703337293374,934.865662,762.956909,4.071670585456215,3.1636529810379823,6.736973038300233,872.0,75.919609,786692.5,1752.745202775425,942.6289726854841,91.0263309651024,473.826385,113.336151,723.5528569999999,950.1862789999999,446.049561,-422.0,934.3125282071006,3.607714207243242,3.813330429100414,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,831.0,0.0,124.0,0.0,169.0,0.0,349.0
73,20,2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.58783,772.6817381517859,459.48177572332014,941.452026,292.8601075908749,24.369999,781.13208,25952.392893810706,3.2845105389191014,935.122925,765.287537,3.8333401028492617,3.3701814375839128,4.302465561694432,872.0,54.238125,786692.5,1822.0297546693328,942.4169049453122,65.49995403138068,465.945404,76.915611,724.8742855714285,950.274414,451.004822,-422.0,932.162785802548,3.1521389760239593,3.8525375735133958,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,478.0,0.0,128.0,0.0,157.0,0.0,253.0
