id,air,autoSorted,avg,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bacnetWriteLevel,base,bmsName,bridgeName,chilled,chiller,cmd,condenser,connRef,cool,cooling,count,covTest,cur,curConvert,curErr,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,elecMeterLoad,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,flow,gas,groupRef,heat,heating,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,hrv,kind,lastSynced,lastTagged,leaving,lowLim,mode,navName,navname,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,primaryLoop,pump,quantityID,reliability,return,run,runtime,schedulable,scheduleOcc,scheduleRef,sensor,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,temp,testName,testUnits,tlName,tz,unit,utilityPoint,valve,volume,water,wifi,wifiId,writable,writeLevel,writeStatus,zone,mod
@p:ubcv:r:236c924c-2846738b Alumni Centre FCU-04 FC04_HTG_MODE,"","","",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"",TL2,✓,"","",FC04_HTG_MODE,"","","",✓,"",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"","","",✓,"","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:24103b51-ff5509e8 Alumni Centre FCU-04,✓,"","","","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"",✓,"",✓,"","","",2019-11-18T13:15:55-08:00 Los_Angeles,"","",cov,7193,2018-10-26T13:41:31-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T13:56:33.351-07:00 Los_Angeles,2018-11-28T16:32:28.641-08:00 Los_Angeles,"","",✓,Heating Mode,"","",BV3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:24c4e977-ebe714df .+_HTG_MODE(_TL)?,"","","",FC04_HTG_MODE_COV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-08T18:51:19.976Z UTC
@p:ubcv:r:236c9275-86949d3f Alumni Centre FCU-06 FC06_RT,✓,"","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"",TL4,✓,"","",FC06_RT,"","","","","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-acd26cc7 Alumni Centre FCU-06,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"","","",✓,"","","",2020-05-12T13:51:49-07:00 Los_Angeles,"","","",54148,2018-10-26T10:41:58-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:35.413-07:00 Los_Angeles,2019-01-23T16:53:12.838-08:00 Los_Angeles,"","","",Zone Temp,"","",AI101,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",FC06_RT_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.597Z UTC
@p:ubcv:r:236c9237-91320c49 Alumni Centre FCU-02 FC02_SAT_SP,✓,"","",@p:ubcv:r:236c8e4c-d15f0471 ALUM FC02_RM_LL112 (670002),"",TL8,✓,"","",FC02_SAT_SP,"","","","","",@p:ubcv:r:236c8e4c-d15f0471 ALUM FC02_RM_LL112 (670002),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-5db16484 Alumni Centre FCU-02,✓,"","","","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"","","",✓,"","","",2020-05-12T13:57:11-07:00 Los_Angeles,"","","",392314,2018-10-31T04:03:58-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:46.007-07:00 Los_Angeles,2019-01-23T16:52:56.006-08:00 Los_Angeles,"","","",Discharge Air Temp Sp,"","",AV7,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"",✓,"","","","",@p:ubcv:r:23e65d0e-055565a9 .+_SAT(_RHCV)?_SP(_AV)?(_TL)?,✓,"","",FC02_SAT_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.564Z UTC
@p:ubcv:r:236c92e3-b6dcf0ae Alumni Centre Cooling Plant ASHP_CW_LEAD_PUMP_SPD,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL159,✓,"","",ASHP_CW_LEAD_PUMP_SPD,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:226d36c3-f12b22a5 Alumni Centre Cooling Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T14:00:35-07:00 Los_Angeles,"","","",368565,2018-10-31T04:15:36-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:45.881-07:00 Los_Angeles,2019-01-23T16:52:54.754-08:00 Los_Angeles,"","","",ASHP_CW_LEAD_PUMP_SPD,"",✓,AV43,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",ASHP_CW_LEAD_PUMP_SPD_POLL_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-30T12:06:20.023Z UTC
@p:ubcv:r:236c92e2-6192046e Alumni Centre Cooling Plant ASHP_COMP6_S,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL116,✓,"","",ASHP_COMP6_S,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","OFF,ON","",@p:ubcv:r:226d36c3-f12b22a5 Alumni Centre Cooling Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2019-10-23T09:12:47-07:00 Los_Angeles,"","","",1,2019-10-23T09:12:47-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T14:00:43.428-07:00 Los_Angeles,2018-11-28T16:32:47.568-08:00 Los_Angeles,"","","",ASHP_COMP6_S,"",✓,BV1031,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",ASHP_COMP6_S_COV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-30T12:06:20.089Z UTC
@p:ubcv:r:236c92e2-bec284e4 Alumni Centre AHU-02 7970_AHU-02_ZNTSP-MAX,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL133,✓,"","",7970_AHU-02_ZNTSP-MAX,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","","","","","","","",ok,"","","",Number,2020-05-12T14:00:43.988-07:00 Los_Angeles,2019-01-23T16:52:49.881-08:00 Los_Angeles,"","","",7970_AHU-02_ZNTSP-MAX,"",✓,AV1028,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU2_MAX_RT_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-30T12:06:20.014Z UTC
@p:ubcv:r:236c9275-1432b355 Alumni Centre FCU-06 FC06_CV,"","","",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"",TL6,✓,"","",FC06_CV,"","","",✓,"",@p:ubcv:r:236c8e4c-a4c061ab ALUM FC06_RM_104 (670011),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-acd26cc7 Alumni Centre FCU-06,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"",✓,"",✓,"","","",2020-05-12T13:51:55-07:00 Los_Angeles,"","","",54148,2018-10-26T10:42:06-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:56:36.62-07:00 Los_Angeles,2018-11-28T16:32:51.204-08:00 Los_Angeles,"","","",Heating Valve Cmd,"","",AO3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"","","",FC06_CV_POLL_TL,Los_Angeles,%,"",✓,"",✓,"","","","","","",2020-04-09T19:02:29.599Z UTC
@p:ubcv:r:236c92e3-a057783c Alumni Centre AHU-02 7970_AHU-02_CCVDIV-FB,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL37,✓,"","",7970_AHU-02_CCVDIV-FB,"","","","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3be0d-d4c7182e Alumni Centre AHU-02,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",77549,2018-10-26T11:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T14:00:44.607-07:00 Los_Angeles,2018-11-28T16:33:00.965-08:00 Los_Angeles,"","","",7970_AHU-02_CCVDIV-FB,"",✓,AI1604,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",AHU2_CCV_DIV_FB_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-30T12:06:19.958Z UTC
@p:ubcv:r:236c92fb-7df44ae5 Alumni Centre FCU-17 FC17_RT,✓,"","",@p:ubcv:r:236c9092-1de45c9b ALUM FC17_RM_222 (670321),"",TL4,✓,"","",FC17_RT,"","","","","",@p:ubcv:r:236c9092-1de45c9b ALUM FC17_RM_222 (670321),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-7556e459 Alumni Centre FCU-17,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:52:27-07:00 Los_Angeles,"","","",54143,2018-10-26T10:44:33-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:05.432-07:00 Los_Angeles,2019-01-23T16:52:56.97-08:00 Los_Angeles,"","","",Zone Temp,"","",AI101,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,✓,"","",FC17_RT_POLL_TL,Los_Angeles,°C,"","","","","","","","","",✓,2020-04-09T19:02:29.772Z UTC
@p:ubcv:r:263b7654-3021c8af Alumni Centre Elec Main Meter Power,"","","","","","","","","","","","","","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,"","","","",✓,"","",ok,43.89998245239258kW,"","","","",$equipRef $navName,"","",✓,"","","","","","",@p:ubcv:r:2094eabc-e7446385 Alumni Centre Elec Main Meter,"","","","","",@p:ubcv:r:21697fca-7bb972f1 Alumni Centre Utilities,"","","",✓,5kW,15min,"",2020-05-12T14:00:00-07:00 Los_Angeles,"","","",231828,2015-08-17T09:30:00-07:00 Los_Angeles,ok,"","","",Number,"","","","","",Power,"","","","",@p:ubcv:r:2549fd47-39d2c491 ION KepServer,ns=2;s=ION - Local.OPC DA.Buildings_Alumni_797.Elec_Power,✓,"",✓,"",✓,"","","",116,"","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,460,"","",@p:ubcv:r:23060489-d61f5459 ION DB,✓,"","","","","","",Los_Angeles,kW,✓,"","","","","","","","","",2020-05-12T08:00:09.712Z UTC
@p:ubcv:r:236c921d-99888ca7 Alumni Centre EF-01 EF1_DISAB_SP,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL91,✓,"","",EF1_DISAB_SP,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3bce2-ff5f59e9 Alumni Centre EF-01,✓,"","","","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2020-05-12T13:56:56-07:00 Los_Angeles,"","","",392831,2018-10-31T04:33:54-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:50.927-07:00 Los_Angeles,2018-11-28T16:32:43.687-08:00 Los_Angeles,"","","",EF1_DISAB_SP,"",✓,AV21,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",EF1_DISAB_SP_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.432Z UTC
@p:ubcv:r:226d2e1a-f832097a Alumni Centre Cooling Plant P-1B P1B HWS_CWS_P1B_SPD,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL5,✓,"","",HWS_CWS_P1B_SPD,"","","",✓,"",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $equipName $bmsName,"","","","","","","","",P1B,@p:ubcv:r:24c3bb2d-36d79c53 Alumni Centre Cooling Plant P-1B,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:45:00-07:00 Los_Angeles,"","","",74849,2018-03-24T17:45:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:47.951-07:00 Los_Angeles,2019-01-23T16:53:08.64-08:00 Los_Angeles,"","","",Pump Speed Cmd,"","",AO1404,"","","","","",✓,"","","","",✓,"","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","",✓,"","","",@p:ubcv:r:23e65d0f-375a5dca .+_P(HX)?\d+[A-Z]?(_VFD)?_SPD(_AV)?(_TL)?,"","","",HWS_CWS_P1B_SPD_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-09T19:02:29.433Z UTC
@p:ubcv:r:236c936b-9eba8b6c Alumni Centre FCU-33 FC33_T,✓,"","",@p:ubcv:r:236c9110-499564e1 ALUM FC33_RM_312 (670340),"",TL5,✓,"","",FC33_T,"","","","","",@p:ubcv:r:236c9110-499564e1 ALUM FC33_RM_312 (670340),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-5103a827 Alumni Centre FCU-33,✓,"","","","",@p:ubcv:r:24103e40-16f90877 Alumni Centre 3rd Floor,"","","",✓,"","","",2020-05-12T13:50:03-07:00 Los_Angeles,"","","",54145,2018-10-26T10:24:47-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:56:05.203-07:00 Los_Angeles,2018-11-28T16:32:30.722-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","",FC33_T_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.825Z UTC
@p:ubcv:r:236c92fb-cd12411f Alumni Centre FCU-17 FC17_T,✓,"","",@p:ubcv:r:236c9092-1de45c9b ALUM FC17_RM_222 (670321),"",TL5,✓,"","",FC17_T,"","","","","",@p:ubcv:r:236c9092-1de45c9b ALUM FC17_RM_222 (670321),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","","",@p:ubcv:r:24103b51-7556e459 Alumni Centre FCU-17,✓,"","","","",@p:ubcv:r:24103e34-f6898d28 Alumni Centre 2nd Floor,"","","",✓,"","","",2020-05-12T13:52:27-07:00 Los_Angeles,"","","",54146,2018-10-26T10:29:35-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:06.065-07:00 Los_Angeles,2018-11-28T16:33:01.825-08:00 Los_Angeles,"","","",Discharge Air Temp,"","",AI2,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-eee35397 FC\d+_T(_TL)?,✓,"","",FC17_T_POLL_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.773Z UTC
@p:ubcv:r:236c92e2-dc302da9 Alumni Centre HRV-1 SF HRV1_SF_ENAB,"","","",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"",TL117,✓,"","",HRV1_SF_ENAB,"","","",✓,"",@p:ubcv:r:226d2efb-ef7180f7 ALUM UBC ALUMNI CP670300 (670300),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","",✓,"","","OFF,ON","",@p:ubcv:r:25d750aa-ae8bbecf Alumni Centre HRV-1 SF,✓,"",✓,"","",@p:ubcv:r:2203b248-28b6b255 Alumni Centre Air Systems,"","","",✓,"","","",2019-10-23T09:12:47-07:00 Los_Angeles,"","","",1,2019-10-23T09:12:47-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T14:00:43.434-07:00 Los_Angeles,2018-11-28T16:32:30.219-08:00 Los_Angeles,"","","",Discharge Fan Enable Cmd,"","",BV25,"","","","","",✓,"","","","","","","","","",✓,"","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:245cd262-9501be5a .+_SF_ENAB(_TL)?,"","","",HRV1_SF_ENAB_COV_TL,Los_Angeles,"","","","","","","","","","","",2020-04-30T12:06:20.093Z UTC
@p:ubcv:r:236c921d-1a39e7d4 Alumni Centre Heating Plant DES Connection 797_EM_1P_SWT,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL170,✓,"","",797_EM_1P_SWT,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c4a9e1-e747c39e Alumni Centre Heating Plant DES Connection,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:45:00-07:00 Los_Angeles,"","","",51184,2018-10-28T08:00:00-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:58:47.956-07:00 Los_Angeles,2019-01-23T16:53:08.285-08:00 Los_Angeles,✓,"","",Leaving Hot Water Temp,"","",AV1200,"","","","","",✓,"","","","","","","","","","","","","",✓,@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:2411adc3-1bd787f0 .+_(BTU|EM)_.+_SWT(_TL)?,✓,"","",797_EM_1P_SWT_TL,Los_Angeles,°C,"","","",✓,"","","","","","",2020-04-09T19:02:29.435Z UTC
@p:ubcv:r:236c922b-34f501e4 Alumni Centre FCU-01 FC01_CV,"","","",@p:ubcv:r:236c8e4c-455e800b ALUM FC01_RM_LL103 (670001),"",TL8,✓,"","",FC01_CV,"","","",✓,"",@p:ubcv:r:236c8e4c-455e800b ALUM FC01_RM_LL103 (670001),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-147a3892 Alumni Centre FCU-01,✓,"","","","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"",✓,"",✓,"","","",2020-05-12T14:02:50-07:00 Los_Angeles,"","","",392369,2018-10-31T04:04:59-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T14:04:37.712-07:00 Los_Angeles,2018-11-28T16:33:00.047-08:00 Los_Angeles,"","","",Heating Valve Cmd,"","",AO3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"","","",FC01_CV_POLL_TL,Los_Angeles,%,"",✓,"",✓,"","","","","","",2020-04-09T19:02:29.556Z UTC
@p:ubcv:r:236c924c-dd56d36f Alumni Centre FCU-04 FC04_FC,✓,"","",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"",TL9,✓,"","",FC04_FC,"","","",✓,"",@p:ubcv:r:236c8e4c-7d049351 ALUM FC04_RM_LL102C (670004),"","","","","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","OFF,ON","",@p:ubcv:r:24103b51-ff5509e8 Alumni Centre FCU-04,✓,"",✓,"","",@p:ubcv:r:24103ec5-9a094bc6 Alumni Centre Basement,"","","",✓,"","","",2020-03-17T09:13:44-07:00 Los_Angeles,"","","",13147,2018-10-26T10:42:06-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T13:56:33.597-07:00 Los_Angeles,2018-11-28T16:32:52.098-08:00 Los_Angeles,"","","",Discharge Fan Run Cmd,"","",BO1,"","","","","",✓,"","","","","","","","",✓,"","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0f-e479913d FC\d+_F?C(_TL)?,"","","",FC04_FC_TL,Los_Angeles,"","","","","","","","","","","",2020-04-08T18:52:20.118Z UTC
@p:ubcv:r:226d2e19-12bc7ecd Alumni Centre Heating Plant P-6B P6B HWS_CWS_P6B_SPD,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL23,✓,"","",HWS_CWS_P6B_SPD,"","","",✓,"",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $equipName $bmsName,"","","","","","","","",P6B,@p:ubcv:r:24c3bb2c-8182a61a Alumni Centre Heating Plant P-6B,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:45:00-07:00 Los_Angeles,"","","",74855,2018-03-24T17:45:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:48.002-07:00 Los_Angeles,2019-01-23T16:53:21.287-08:00 Los_Angeles,"","","",Pump Speed Cmd,"","",AO1602,"","","","","",✓,"","","","",✓,"","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","",✓,"","","",@p:ubcv:r:23e65d0f-375a5dca .+_P(HX)?\d+[A-Z]?(_VFD)?_SPD(_AV)?(_TL)?,"","","",HWS_CWS_P6B_SPD_TL,Los_Angeles,%,"","","","","","","","","","",2020-04-09T19:02:29.436Z UTC
@p:ubcv:r:236c921d-2aaee1aa Alumni Centre Heating Plant DES Connection 797_EM_1P_YEAR_PEAK_HI,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL156,✓,"","",797_EM_1P_YEAR_PEAK_HI,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c4a9e1-e747c39e Alumni Centre Heating Plant DES Connection,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-03-12T06:30:32-07:00 Los_Angeles,"","","",106,2019-01-01T00:00:00-08:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:47.563-07:00 Los_Angeles,2018-11-28T16:32:27.77-08:00 Los_Angeles,"","","",797_EM_1P_YEAR_PEAK_HI,"",✓,AV1205,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",797_EM_1P_YEAR_PEAK_HI_TL,Los_Angeles,kW,"","","","","","","","","","",2020-04-09T19:02:29.437Z UTC
@p:ubcv:r:236c928c-91258507 Alumni Centre FCU-08 FC08_CV,"","","",@p:ubcv:r:236c8e4c-1e01d92c ALUM FC08_RM_105 (670013),"",TL6,✓,"","",FC08_CV,"","","",✓,"",@p:ubcv:r:236c8e4c-1e01d92c ALUM FC08_RM_105 (670013),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24103b51-babfa5e5 Alumni Centre FCU-08,✓,"","","","",@p:ubcv:r:24103e1f-a70591c9 Alumni Centre 1st Floor,"",✓,"",✓,"","","",2020-05-12T13:52:48-07:00 Los_Angeles,"","","",54149,2018-10-26T10:42:27-07:00 Los_Angeles,ok,"",✓,"",Number,2020-05-12T13:56:06.884-07:00 Los_Angeles,2018-11-28T16:32:54.426-08:00 Los_Angeles,"","","",Heating Valve Cmd,"","",AO3,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","",@p:ubcv:r:23e65d0e-da0b9d25 .+_CV(_TL)?,"","","","",Los_Angeles,%,"",✓,"",✓,"","","","","","",2020-04-21T20:27:45.281Z UTC
@p:ubcv:r:236c921d-e69cbcf9 Alumni Centre Domestic Heating Plant DHW_PP7_ENAB_SP,"","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"",TL71,✓,"","",DHW_PP7_ENAB_SP,"","","","","",@p:ubcv:r:21cadec0-ecd8e79a ALUM Main Router (670000),"","","","","","","","","","","","","",$equipRef $bmsName,"","","","","","","","","",@p:ubcv:r:24c3bb2d-4efcbbf4 Alumni Centre Domestic Heating Plant,✓,"","","","",@p:ubcv:r:21cadcbf-9493aff0 Alumni Centre Hydronic Systems,"","","",✓,"","","",2020-05-12T13:55:00-07:00 Los_Angeles,"","","",157588,2018-10-26T11:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T13:58:49.394-07:00 Los_Angeles,2018-11-28T16:32:54.869-08:00 Los_Angeles,"","","",DHW_PP7_ENAB_SP,"",✓,AV4,"","","","","",✓,"","","","","","","","","","","","","","",@p:ubcv:r:2094eabc-a7ca801d Alumni Centre,"","","","","","","","","","",DHW_PP7_ENAB_SP_TL,Los_Angeles,°C,"","","","","","","","","","",2020-04-09T19:02:29.438Z UTC
